Year,Month,Day,Hour,Minute,Second,Ch1,Ch2,Ch3,Ch4,Ch5,Ch6,Ch7,Ch8,batt_mV
2025,07,15,16,45,00,0,3790,40,2,0,1450,2238,898,4646
2025,07,15,16,45,10,0,3855,40,3,0,1450,2235,892,4642
2025,07,15,16,45,20,0,3850,40,3,0,1449,2229,890,4642
2025,07,15,16,45,30,0,3846,40,1,0,1447,2216,883,4642
2025,07,15,16,45,40,0,3840,41,1,0,1434,2206,846,4646
2025,07,15,16,45,50,0,3828,40,4,0,1431,2197,848,4646
2025,07,15,16,46,00,0,3821,41,0,0,1429,2230,852,4646
2025,07,15,16,46,10,0,3826,40,2,0,1416,2228,860,4646
2025,07,15,16,46,20,0,3825,39,7,0,1423,2229,860,4642
2025,07,15,16,46,30,0,3826,40,3,0,1424,2190,859,4642
2025,07,15,16,46,40,0,3821,40,0,0,1424,2180,857,4642
2025,07,15,16,46,50,0,3851,41,0,0,1424,2194,852,4646
2025,07,15,16,47,00,0,3835,40,4,0,1425,2186,834,4646
2025,07,15,16,47,10,0,3829,41,1,0,1424,2222,840,4646
2025,07,15,16,47,20,0,3831,40,1,0,1424,2222,853,4642
2025,07,15,16,47,30,0,3828,40,1,0,1425,2221,853,4646
2025,07,15,16,47,40,0,3826,40,3,0,1424,2195,853,4642
2025,07,15,16,47,50,0,3818,40,1,0,1426,2220,852,4642
2025,07,15,16,48,00,0,3825,40,1,0,1425,2220,852,4646
2025,07,15,16,48,10,0,3830,39,1,0,1424,2221,847,4646
2025,07,15,16,48,20,0,3830,40,1,0,1422,2221,847,4646
2025,07,15,16,48,30,0,3828,41,2,0,1416,2223,851,4642
2025,07,15,16,48,40,0,3833,40,2,0,1418,2183,861,4646
2025,07,15,16,48,50,0,3832,40,2,0,1418,2218,862,4646
2025,07,15,16,49,00,0,3830,40,3,0,1415,2205,861,4646
2025,07,15,16,49,10,0,3830,40,3,0,1388,2163,859,4642
2025,07,15,16,49,20,0,3838,41,2,0,1410,2191,860,4646
2025,07,15,16,49,30,0,3838,40,3,0,1410,2200,859,4646
2025,07,15,16,49,40,0,3837,41,1,0,1409,2180,858,4646
2025,07,15,16,49,50,0,3833,39,2,0,1407,2192,857,4642
2025,07,15,16,50,00,0,3835,41,0,0,1405,2156,957,4642
2025,07,15,16,50,10,0,3835,41,0,0,1385,2188,963,4642
2025,07,15,16,50,20,0,3847,40,7,0,1386,2189,963,4642
2025,07,15,16,50,30,0,3847,39,1,0,1376,2168,960,4642
2025,07,15,16,50,40,0,3847,40,1,0,1341,2178,958,4646
2025,07,15,16,50,50,0,3844,40,2,0,1284,2162,955,4642
2025,07,15,16,51,00,0,3847,40,4,0,1233,2170,953,4642
2025,07,15,16,51,10,0,3847,40,7,0,1237,2167,953,4642
2025,07,15,16,51,20,0,3840,40,7,0,1236,2112,952,4646
2025,07,15,16,51,30,0,3849,40,8,0,1228,2109,951,4646
2025,07,15,16,51,40,0,3860,40,4,0,1206,2085,951,4646
2025,07,15,16,51,50,0,3861,40,4,0,1184,2077,951,4646
2025,07,15,16,52,00,0,3860,40,1,0,1197,2057,950,4646
2025,07,15,16,52,10,0,3856,40,1,0,1196,2078,939,4646
2025,07,15,16,52,20,0,3853,40,7,0,1195,2047,889,4642
2025,07,15,16,52,30,0,3864,39,1,0,1194,2014,877,4642
2025,07,15,16,52,40,0,3864,40,3,0,1194,2007,863,4642
2025,07,15,16,52,50,0,3866,39,5,0,1193,2000,858,4642
2025,07,15,16,53,00,0,3866,40,1,0,1191,1994,861,4646
2025,07,15,16,53,10,0,3901,40,0,0,1191,1988,873,4642
2025,07,15,16,53,20,0,3904,39,1,0,1190,2116,884,4642
2025,07,15,16,53,30,0,3913,40,2,0,1190,2090,884,4646
2025,07,15,16,53,40,0,3912,41,2,0,1189,2110,883,4646
2025,07,15,16,53,50,0,3911,41,3,0,1189,2102,881,4646
2025,07,15,16,54,00,0,3926,40,2,0,1188,2009,868,4646
2025,07,15,16,54,10,0,3929,40,3,0,1190,1989,846,4646
2025,07,15,16,54,20,0,3932,39,6,0,1189,1961,880,4646
2025,07,15,16,54,30,0,3934,40,3,0,1189,1963,884,4646
2025,07,15,16,54,40,0,3932,40,3,0,1188,1956,884,4646
2025,07,15,16,54,50,0,3927,39,2,0,1189,1951,886,4642
2025,07,15,16,55,00,0,3912,41,0,0,1189,1952,886,4642
2025,07,15,16,55,10,0,3901,40,6,0,1187,1935,885,4646
2025,07,15,16,55,20,0,3901,40,6,0,1184,1971,885,4646
2025,07,15,16,55,30,0,3907,40,6,0,1180,1980,886,4642
2025,07,15,16,55,40,0,3909,40,1,0,1176,1952,885,4646
2025,07,15,16,55,50,0,3908,40,7,0,1156,1978,885,4642
2025,07,15,16,56,00,0,3910,39,3,0,1144,1979,884,4646
2025,07,15,16,56,10,0,3918,40,2,0,1135,1979,884,4642
2025,07,15,16,56,20,0,3918,39,3,0,1129,1978,881,4646
2025,07,15,16,56,30,0,3918,41,4,0,1124,1976,870,4646
2025,07,15,16,56,40,0,3918,40,0,0,1121,1955,876,4642
2025,07,15,16,56,50,0,3913,40,5,0,1119,1964,882,4646
2025,07,15,16,57,00,0,3906,41,5,0,1118,1959,881,4646
2025,07,15,16,57,10,0,3914,41,3,0,1117,1958,881,4646
2025,07,15,16,57,20,0,3913,41,1,0,1116,1958,880,4646
2025,07,15,16,57,30,0,3917,39,4,0,1114,1954,880,4646
2025,07,15,16,57,40,0,3940,40,2,0,1097,1917,903,4646
2025,07,15,16,57,50,0,3939,40,0,0,1095,1951,911,4646
2025,07,15,16,58,00,0,3935,41,4,0,1092,1874,912,4646
2025,07,15,16,58,10,0,3932,40,2,0,1084,1907,911,4646
2025,07,15,16,58,20,0,3933,39,1,0,1083,1891,909,4646
2025,07,15,16,58,30,0,3938,40,2,0,1082,1909,910,4646
2025,07,15,16,58,40,0,3939,40,4,0,1082,1908,909,4646
2025,07,15,16,58,50,0,3939,40,2,0,1081,1874,908,4646
2025,07,15,16,59,00,0,3939,39,1,0,1081,1845,907,4646
2025,07,15,16,59,10,0,3938,41,5,0,1048,1962,911,4646
2025,07,15,16,59,20,0,3938,40,2,0,1045,1971,912,4646
2025,07,15,16,59,30,0,3937,40,2,0,992,1932,911,4646
2025,07,15,16,59,40,0,3931,40,5,0,941,1942,909,4646
2025,07,15,16,59,50,0,3955,40,3,0,951,1809,905,4646
2025,07,15,17,00,00,0,3953,39,3,0,970,1820,904,4646
2025,07,15,17,00,10,0,3948,40,0,0,1120,1793,907,4646
2025,07,15,17,00,20,0,3940,40,3,0,1117,1822,909,4646
2025,07,15,17,00,30,0,3933,40,3,0,1108,1821,909,4646
2025,07,15,17,00,40,0,3931,39,1,0,1102,1833,909,4646
2025,07,15,17,00,50,0,3930,39,2,0,1097,1832,909,4646
2025,07,15,17,01,00,0,3936,40,2,0,1094,1829,890,4646
2025,07,15,17,01,10,0,3942,41,5,0,1092,1833,878,4646
2025,07,15,17,01,20,0,3944,40,0,0,1090,1804,884,4646
2025,07,15,17,01,30,0,3944,40,2,0,1089,1811,899,4646
2025,07,15,17,01,40,0,3945,38,5,0,1087,1823,897,4646
2025,07,15,17,01,50,0,3945,40,2,0,1086,1794,896,4646
2025,07,15,17,02,00,0,3944,40,4,0,1085,1803,897,4646
2025,07,15,17,02,10,0,3943,41,1,0,1084,1818,876,4642
2025,07,15,17,02,20,0,3943,39,4,0,1082,1824,879,4646
2025,07,15,17,02,30,0,3959,40,3,0,1082,1812,877,4646
2025,07,15,17,02,40,0,3960,40,2,0,1079,1804,884,4646
2025,07,15,17,02,50,0,3959,39,6,0,1056,1785,884,4642
2025,07,15,17,03,00,0,3959,40,2,0,1052,1767,885,4646
2025,07,15,17,03,10,0,3957,40,2,0,1050,1774,886,4646
2025,07,15,17,03,20,0,3964,40,3,0,1028,1769,888,4646
2025,07,15,17,03,30,0,3967,40,3,0,987,1778,887,4646
2025,07,15,17,03,40,0,3968,40,1,0,948,1776,886,4642
2025,07,15,17,03,50,0,3970,40,4,0,933,1773,891,4642
2025,07,15,17,04,00,0,3971,40,5,0,938,1773,891,4646
2025,07,15,17,04,10,0,3971,40,2,0,938,1945,900,4646
2025,07,15,17,04,20,0,3971,40,3,0,937,1860,896,4646
2025,07,15,17,04,30,0,3971,40,7,0,931,1865,896,4646
2025,07,15,17,04,40,0,3971,39,2,0,888,1881,895,4646
2025,07,15,17,04,50,0,3971,40,1,0,1094,1887,899,4646
2025,07,15,17,05,00,0,3971,39,5,0,1092,1884,898,4646
2025,07,15,17,05,10,0,3971,40,2,0,1081,1897,862,4642
2025,07,15,17,05,20,0,3968,40,1,0,993,1873,856,4646
2025,07,15,17,05,30,0,3969,40,2,0,912,1885,848,4646
2025,07,15,17,05,40,0,3969,40,4,0,874,1881,849,4646
2025,07,15,17,05,50,0,3970,40,4,0,870,1885,853,4651
2025,07,15,17,06,00,0,3970,40,5,0,840,1910,863,4646
2025,07,15,17,06,10,0,3970,41,5,0,783,1909,868,4646
2025,07,15,17,06,20,0,3970,39,4,0,771,1912,872,4646
2025,07,15,17,06,30,0,3967,39,4,0,769,1895,872,4646
2025,07,15,17,06,40,0,3964,40,5,0,766,1908,872,4642
2025,07,15,17,06,50,0,3966,41,1,0,759,1872,872,4642
2025,07,15,17,07,00,0,3974,40,3,0,743,1868,872,4646
2025,07,15,17,07,10,0,3972,40,3,0,728,1873,871,4646
2025,07,15,17,07,20,0,3972,40,2,0,732,1882,871,4646
2025,07,15,17,07,30,0,3967,40,5,0,738,1864,871,4646
2025,07,15,17,07,40,0,3966,39,2,0,737,1852,871,4646
2025,07,15,17,07,50,0,3972,39,2,0,736,1879,871,4646
2025,07,15,17,08,00,0,3973,39,2,0,730,1909,871,4642
2025,07,15,17,08,10,0,3975,39,3,0,710,1877,877,4646
2025,07,15,17,08,20,0,3975,40,3,0,712,1845,880,4646
2025,07,15,17,08,30,0,3974,40,4,0,725,1816,879,4646
2025,07,15,17,08,40,0,3974,40,3,0,727,1748,873,4646
2025,07,15,17,08,50,0,3974,40,4,0,726,1703,870,4646
2025,07,15,17,09,00,0,3973,40,5,0,726,1669,868,4646
2025,07,15,17,09,10,0,3973,40,3,0,725,1658,863,4646
2025,07,15,17,09,20,0,3955,40,2,0,718,1703,835,4646
2025,07,15,17,09,30,0,3940,40,3,0,703,1698,837,4646
2025,07,15,17,09,40,0,3937,39,2,0,701,1762,836,4646
2025,07,15,17,09,50,0,3939,40,4,0,701,1760,832,4646
2025,07,15,17,10,00,0,3944,40,5,0,698,1728,825,4646
2025,07,15,17,10,10,0,3972,39,2,0,698,1780,818,4646
2025,07,15,17,10,20,0,3973,40,5,0,697,1783,826,4646
2025,07,15,17,10,30,0,3971,40,3,0,695,1784,835,4646
2025,07,15,17,10,40,0,3972,41,3,0,695,1780,848,4646
2025,07,15,17,10,50,0,3971,40,4,0,694,1763,848,4646
2025,07,15,17,11,00,0,3972,40,4,0,694,1792,847,4646
2025,07,15,17,11,10,0,3972,40,3,0,693,1800,847,4646
2025,07,15,17,11,20,0,3972,40,2,0,692,1803,849,4646
2025,07,15,17,11,30,0,3972,40,1,0,692,1809,848,4646
2025,07,15,17,11,40,0,3972,40,4,0,696,1746,847,4646
2025,07,15,17,11,50,0,3943,39,4,0,697,1782,847,4646
2025,07,15,17,12,00,0,3941,39,3,0,697,1795,848,4646
2025,07,15,17,12,10,0,3937,40,5,0,710,1812,847,4646
2025,07,15,17,12,20,0,3934,40,5,0,709,1809,847,4646
2025,07,15,17,12,30,0,3938,40,3,0,707,1761,846,4646
2025,07,15,17,12,40,0,3945,39,3,0,707,1735,843,4646
2025,07,15,17,12,50,0,3947,40,3,0,708,1691,841,4646
2025,07,15,17,13,00,0,3950,41,3,0,706,1697,842,4646
2025,07,15,17,13,10,0,3951,40,3,0,706,1846,850,4646
2025,07,15,17,13,20,0,3953,40,2,0,705,1837,850,4646
2025,07,15,17,13,30,0,3955,38,0,0,706,1858,850,4646
2025,07,15,17,13,40,0,3956,40,1,0,705,1857,849,4646
2025,07,15,17,13,50,0,3955,39,5,0,705,1864,848,4646
2025,07,15,17,14,00,0,3955,40,4,0,704,1828,818,4646
2025,07,15,17,14,10,0,3954,41,2,0,704,1806,794,4651
2025,07,15,17,14,20,0,3939,40,1,0,703,1882,789,4646
2025,07,15,17,14,30,0,3941,40,4,0,705,1903,805,4646
2025,07,15,17,14,40,0,3941,40,3,0,709,1892,816,4646
2025,07,15,17,14,50,0,3944,39,2,0,719,1887,820,4646
2025,07,15,17,15,00,0,3955,39,2,0,717,1885,820,4646
