Year,Month,Day,Hour,Minute,Second,Ch1,Ch2,Ch3,Ch4,Ch5,Ch6,Ch7,Ch8,batt_mV
2025,07,03,14,50,00,2532,0,2175,2563,67,1381,1269,203,5507
2025,07,03,14,50,10,2347,1,2174,2540,67,1382,1269,203,5507
2025,07,03,14,50,20,2324,0,2182,2579,67,1380,1262,204,5507
2025,07,03,14,50,30,2298,0,2198,2507,66,1381,1226,204,5507
2025,07,03,14,50,40,2274,1,2198,2483,67,1380,1155,204,5507
2025,07,03,14,50,50,2212,0,2197,2385,68,1383,1070,204,5507
2025,07,03,14,51,00,2210,0,2216,2284,67,1381,1019,203,5507
2025,07,03,14,51,10,2164,0,2213,2254,68,1379,1008,204,5503
2025,07,03,14,51,20,2134,1,2216,2127,68,1380,1038,203,5503
2025,07,03,14,51,30,2130,1,2215,2305,68,1381,1237,203,5507
2025,07,03,14,51,40,2126,0,2213,2533,68,1380,1265,203,5503
2025,07,03,14,51,50,1948,0,2213,2475,67,1380,1215,204,5507
2025,07,03,14,52,00,1784,1,2211,2407,67,1379,1147,204,5507
2025,07,03,14,52,10,1636,0,2211,2354,68,1379,1446,204,5503
2025,07,03,14,52,20,1588,0,2192,2252,67,1378,1210,203,5507
2025,07,03,14,52,30,2342,0,2147,2102,69,1378,1066,203,5507
2025,07,03,14,52,40,2859,0,2150,2080,68,1380,1015,204,5507
2025,07,03,14,52,50,3100,0,2148,2040,69,1379,997,203,5503
2025,07,03,14,53,00,3114,1,2166,1995,69,1379,1019,203,5507
2025,07,03,14,53,10,3111,0,2183,1935,67,1379,1025,203,5503
2025,07,03,14,53,20,3110,0,2181,1913,68,1379,1025,204,5507
2025,07,03,14,53,30,3108,0,2182,1886,67,1378,1023,204,5498
2025,07,03,14,53,40,3106,0,2181,1882,69,1379,1016,204,5507
2025,07,03,14,53,50,3104,0,2195,1879,67,1378,1010,203,5507
2025,07,03,14,54,00,3020,0,2210,1868,68,1379,997,203,5507
2025,07,03,14,54,10,2987,1,2227,1794,68,1378,1079,203,5507
2025,07,03,14,54,20,2946,1,2225,1789,68,1382,1093,205,5507
2025,07,03,14,54,30,2918,0,2227,1752,67,1380,1091,206,5507
2025,07,03,14,54,40,2903,1,2229,1702,68,1376,1054,207,5507
2025,07,03,14,54,50,2892,1,2228,1637,68,1380,1033,206,5507
2025,07,03,14,55,00,2886,1,2223,1616,68,1377,1030,207,5503
2025,07,03,14,55,10,2787,0,2154,1606,68,1371,1005,207,5507
2025,07,03,14,55,20,2618,0,2165,1604,67,1366,1008,208,5503
2025,07,03,14,55,30,2441,0,2175,1605,67,1364,1005,208,5503
2025,07,03,14,55,40,2319,0,2177,1604,67,1364,1041,208,5503
