Year,Month,Day,Hour,Minute,Second,Ch1,Ch2,Ch3,Ch4,Ch5,Ch6,Ch7,Ch8,batt_mV
2025,07,11,15,35,00,29,3958,43,2660,3,3627,3227,999,4637
2025,07,11,15,35,10,26,3980,42,2686,4,3628,3226,998,4637
2025,07,11,15,35,20,26,3982,41,2435,3,3627,3226,999,4637
2025,07,11,15,35,30,26,3983,44,2214,3,3628,3228,1000,4637
2025,07,11,15,35,40,26,3983,44,2184,3,3629,3225,999,4637
2025,07,11,15,35,50,26,3982,43,2134,4,3628,3225,999,4637
2025,07,11,15,36,00,26,3982,43,1931,3,3632,3228,1000,4637
2025,07,11,15,36,10,26,3981,43,1867,3,3628,3225,999,4637
2025,07,11,15,36,20,26,3978,41,1816,3,3628,3225,998,4637
2025,07,11,15,36,30,27,3977,41,1775,3,3627,3228,998,4637
2025,07,11,15,36,40,26,4026,43,1700,4,3628,3225,998,4642
2025,07,11,15,36,50,27,4023,44,1667,3,3628,3227,998,4637
2025,07,11,15,37,00,26,4018,43,1660,2,3628,3225,997,4637
2025,07,11,15,37,10,26,4012,42,1648,3,3627,3223,997,4637
2025,07,11,15,37,20,27,4010,43,1634,3,3628,3226,998,4637
2025,07,11,15,37,30,26,4007,43,1621,3,3629,3227,998,4637
2025,07,11,15,37,40,27,4007,44,1610,4,3629,3227,999,4637
2025,07,11,15,37,50,28,4005,42,1612,2,3627,3227,998,4637
2025,07,11,15,38,00,27,4003,43,1682,3,3626,3226,999,4637
2025,07,11,15,38,10,26,4003,42,1675,4,3627,3226,998,4637
2025,07,11,15,38,20,26,4002,43,1687,4,3629,3223,999,4637
2025,07,11,15,38,30,25,4002,41,1686,3,3628,3224,997,4637
2025,07,11,15,38,40,27,4002,43,1683,3,3627,3226,998,4637
2025,07,11,15,38,50,26,4003,43,1680,3,3628,3223,999,4637
2025,07,11,15,39,00,27,4002,42,1678,4,3627,3224,997,4637
2025,07,11,15,39,10,25,4001,42,1677,4,3628,3222,998,4637
2025,07,11,15,39,20,26,4000,43,1675,3,3628,3224,998,4637
2025,07,11,15,39,30,26,3995,43,1677,3,3628,3219,1000,4637
2025,07,11,15,39,40,26,3988,42,1674,3,3629,3218,998,4637
2025,07,11,15,39,50,27,3979,41,1673,5,3628,3221,996,4642
2025,07,11,15,40,00,27,3974,43,1672,2,3627,3218,999,4637
2025,07,11,15,40,10,28,3970,42,1668,5,3629,3217,998,4642
2025,07,11,15,40,20,27,3972,42,1673,3,3627,3216,997,4637
2025,07,11,15,40,30,27,3970,43,1671,4,3628,3218,997,4637
2025,07,11,15,40,40,26,3969,41,1676,4,3629,3219,997,4637
2025,07,11,15,40,50,25,3984,42,1674,4,3629,3215,996,4637
2025,07,11,15,41,00,26,3960,43,1672,4,3628,3214,997,4637
2025,07,11,15,41,10,27,3966,42,1671,3,3629,3215,997,4637
2025,07,11,15,41,20,26,3999,43,1669,2,3628,3216,998,4637
2025,07,11,15,41,30,27,3999,43,1667,3,3628,3217,998,4637
2025,07,11,15,41,40,26,3999,42,1674,5,3630,3217,997,4637
2025,07,11,15,41,50,25,4000,43,1939,4,3629,3213,996,4637
2025,07,11,15,42,00,26,4002,43,1913,3,3627,3213,998,4637
2025,07,11,15,42,10,27,4003,43,1890,3,3628,3212,998,4637
2025,07,11,15,42,20,26,4003,42,1893,2,3629,3214,997,4637
2025,07,11,15,42,30,27,4003,43,1902,3,3629,3213,997,4637
2025,07,11,15,42,40,26,4002,42,1915,4,3629,3212,997,4637
2025,07,11,15,42,50,26,4003,43,1911,3,3629,3212,997,4637
2025,07,11,15,43,00,26,4022,42,1914,5,3628,3212,997,4637
2025,07,11,15,43,10,27,4024,43,1911,4,3627,3211,999,4637
2025,07,11,15,43,20,26,4023,42,1909,3,3628,3210,997,4642
2025,07,11,15,43,30,27,4023,42,1910,3,3629,3213,996,4637
2025,07,11,15,43,40,27,4023,43,1908,3,3631,3210,997,4637
2025,07,11,15,43,50,27,4022,42,1906,3,3629,3212,997,4637
2025,07,11,15,44,00,26,4021,43,1904,3,3629,3211,997,4637
2025,07,11,15,44,10,26,4020,43,1902,3,3629,3208,997,4637
2025,07,11,15,44,20,27,4019,41,1901,3,3628,3209,996,4637
2025,07,11,15,44,30,27,4019,43,1895,3,3626,3208,997,4637
2025,07,11,15,44,40,26,4019,43,1886,5,3629,3206,996,4637
2025,07,11,15,44,50,26,4019,42,1853,2,3627,3205,996,4637
2025,07,11,15,45,00,26,4019,43,1862,3,3629,3206,997,4637
