Year,Month,Day,Hour,Minute,Second,Ch1,Ch2,Ch3,Ch4,Ch5,Ch6,Ch7,Ch8,batt_mV
2025,07,15,15,10,00,0,3941,38,3,0,1105,1711,1607,4642
2025,07,15,15,10,10,0,3939,38,4,0,1083,1694,1606,4656
2025,07,15,15,10,20,0,3938,37,3,0,1056,1691,1605,4646
2025,07,15,15,10,30,0,3938,37,1,0,1033,1701,1605,4646
2025,07,15,15,10,40,0,3937,38,4,0,1025,1697,1605,4642
2025,07,15,15,10,50,0,3937,38,5,0,1019,1710,1607,4646
2025,07,15,15,11,00,0,3936,39,3,0,1015,1699,1607,4646
2025,07,15,15,11,10,0,3937,36,1,0,1012,1687,1607,4642
2025,07,15,15,11,20,0,3936,38,4,0,1021,1682,1606,4642
2025,07,15,15,11,30,0,3931,37,6,0,1022,1687,1608,4642
2025,07,15,15,11,40,0,3934,37,7,0,1025,1684,1607,4642
2025,07,15,15,11,50,0,3935,37,6,0,1025,1676,1606,4646
2025,07,15,15,12,00,0,3934,37,4,0,1023,1694,1607,4642
2025,07,15,15,12,10,0,3934,38,1,0,1024,1719,1608,4642
2025,07,15,15,12,20,0,3934,38,3,0,1016,1720,1609,4642
2025,07,15,15,12,30,0,3934,36,4,0,1003,1722,1608,4642
2025,07,15,15,12,40,0,3933,37,3,0,1096,1724,1610,4642
2025,07,15,15,12,50,0,3933,37,4,0,1095,1716,1609,4646
2025,07,15,15,13,00,0,3932,36,4,0,1093,1690,1608,4642
2025,07,15,15,13,10,0,3927,37,3,0,1091,1602,1605,4642
2025,07,15,15,13,20,0,3942,36,3,0,1090,1580,1605,4642
2025,07,15,15,13,30,0,3941,38,4,0,1085,1557,1603,4646
2025,07,15,15,13,40,0,3941,37,5,0,1076,1557,1602,4646
2025,07,15,15,13,50,0,3942,37,4,0,1070,1558,1603,4646
2025,07,15,15,14,00,0,3940,38,5,0,1057,1561,1602,4642
2025,07,15,15,14,10,0,3941,37,4,0,1044,1577,1602,4646
2025,07,15,15,14,20,0,3940,37,5,0,1035,1573,1604,4642
2025,07,15,15,14,30,0,3938,37,3,0,973,1566,1603,4646
2025,07,15,15,14,40,0,3932,37,4,0,970,1609,1603,4642
2025,07,15,15,14,50,0,3926,37,4,0,965,1594,1603,4642
2025,07,15,15,15,00,0,3924,36,5,0,956,1581,1602,4646
2025,07,15,15,15,10,0,3924,35,5,0,962,1566,1602,4646
2025,07,15,15,15,20,0,3923,37,4,0,964,1546,1600,4646
2025,07,15,15,15,30,0,3922,37,5,0,964,1522,1600,4642
2025,07,15,15,15,40,0,3919,37,3,0,964,1513,1600,4646
2025,07,15,15,15,50,0,3908,36,5,0,958,1512,1599,4642
2025,07,15,15,16,00,0,3904,37,5,0,948,1509,1598,4646
2025,07,15,15,16,10,0,3901,37,4,0,949,1513,1599,4646
2025,07,15,15,16,20,0,3902,37,5,0,948,1512,1599,4646
2025,07,15,15,16,30,0,3902,37,3,0,940,1511,1599,4651
2025,07,15,15,16,40,0,3856,37,5,0,930,1512,1598,4646
2025,07,15,15,16,50,0,3804,37,4,0,934,1514,1599,4646
2025,07,15,15,17,00,0,3777,36,3,0,932,1513,1598,4646
2025,07,15,15,17,10,0,3855,39,3,0,932,1528,1599,4646
2025,07,15,15,17,20,0,3860,37,3,0,931,1526,1599,4646
2025,07,15,15,17,30,0,3860,37,3,0,939,1536,1600,4646
2025,07,15,15,17,40,0,3860,37,3,0,940,1535,1601,4646
2025,07,15,15,17,50,0,3860,37,3,0,939,1548,1601,4646
2025,07,15,15,18,00,0,3848,37,4,0,936,1547,1600,4646
2025,07,15,15,18,10,0,3827,37,4,0,936,1547,1601,4646
2025,07,15,15,18,20,0,3825,38,3,0,937,1547,1601,4646
2025,07,15,15,18,30,0,3814,37,3,0,938,1547,1600,4646
2025,07,15,15,18,40,0,3776,38,3,0,948,1551,1601,4646
2025,07,15,15,18,50,0,3776,37,3,0,949,1612,1603,4646
2025,07,15,15,19,00,0,3776,37,5,0,949,1728,1609,4646
2025,07,15,15,19,10,0,3828,37,4,0,948,1726,1608,4646
2025,07,15,15,19,20,0,3831,36,5,0,949,1723,1609,4646
2025,07,15,15,19,30,0,3830,37,5,0,948,1720,1608,4646
2025,07,15,15,19,40,0,3830,37,3,0,948,1719,1608,4642
2025,07,15,15,19,50,0,3830,36,2,0,948,1716,1608,4642
2025,07,15,15,20,00,0,3834,37,4,0,948,1714,1609,4642
2025,07,15,15,20,10,0,3832,37,3,0,948,1711,1608,4642
2025,07,15,15,20,20,0,3841,36,4,0,948,1730,1610,4642
2025,07,15,15,20,30,0,3834,38,4,0,946,1737,1608,4646
2025,07,15,15,20,40,0,3830,38,3,0,931,1734,1608,4646
2025,07,15,15,20,50,0,3831,37,3,0,932,1729,1609,4646
2025,07,15,15,21,00,0,3830,37,3,0,931,1728,1607,4646
2025,07,15,15,21,10,0,3830,37,4,0,930,1722,1609,4646
2025,07,15,15,21,20,0,3829,38,4,0,925,1718,1609,4646
2025,07,15,15,21,30,0,3830,37,4,0,938,1713,1609,4642
2025,07,15,15,21,40,0,3829,37,4,0,942,1708,1609,4646
2025,07,15,15,21,50,0,3830,38,5,0,942,1693,1608,4642
2025,07,15,15,22,00,0,3829,37,4,0,942,1683,1607,4646
2025,07,15,15,22,10,0,3830,36,2,0,942,1675,1608,4646
2025,07,15,15,22,20,0,3829,38,3,0,942,1676,1607,4646
2025,07,15,15,22,30,0,3830,37,4,0,942,1682,1608,4646
2025,07,15,15,22,40,0,3830,37,4,0,941,1692,1608,4646
2025,07,15,15,22,50,0,3829,38,3,0,941,1702,1608,4646
2025,07,15,15,23,00,0,3831,36,4,0,941,1700,1608,4646
2025,07,15,15,23,10,0,3830,38,4,0,941,1703,1609,4646
2025,07,15,15,23,20,0,3830,38,4,0,940,1702,1609,4646
2025,07,15,15,23,30,0,3830,38,4,0,897,1700,1607,4646
2025,07,15,15,23,40,0,3830,37,4,0,900,1699,1607,4646
2025,07,15,15,23,50,0,3831,36,4,0,913,1698,1607,4646
2025,07,15,15,24,00,0,3831,38,1,0,925,1699,1607,4646
2025,07,15,15,24,10,0,3830,36,4,0,925,1696,1608,4646
2025,07,15,15,24,20,0,3830,37,4,0,927,1691,1608,4646
2025,07,15,15,24,30,0,3829,38,4,0,927,1679,1607,4646
2025,07,15,15,24,40,0,3830,37,4,0,927,1655,1606,4646
2025,07,15,15,24,50,0,3829,37,4,0,927,1595,1602,4646
2025,07,15,15,25,00,0,3817,38,3,0,927,1573,1602,4646
2025,07,15,15,25,10,0,3790,38,4,0,918,1577,1602,4646
2025,07,15,15,25,20,0,3794,37,4,0,916,1572,1602,4646
2025,07,15,15,25,30,0,3795,37,4,0,918,1562,1602,4646
2025,07,15,15,25,40,0,3794,37,5,0,918,1557,1601,4646
2025,07,15,15,25,50,0,3795,37,3,0,921,1553,1601,4646
2025,07,15,15,26,00,0,3796,37,4,0,927,1547,1601,4646
2025,07,15,15,26,10,0,3795,37,4,0,927,1542,1601,4646
2025,07,15,15,26,20,0,3796,38,4,0,927,1537,1601,4646
2025,07,15,15,26,30,0,3796,37,4,0,899,1531,1599,4642
2025,07,15,15,26,40,0,3807,37,5,0,900,1540,1600,4646
2025,07,15,15,26,50,0,3811,37,3,0,914,1590,1603,4646
2025,07,15,15,27,00,0,3809,38,4,0,917,1601,1603,4646
2025,07,15,15,27,10,0,3839,39,3,0,923,1609,1604,4642
2025,07,15,15,27,20,0,3838,37,4,0,926,1613,1604,4642
2025,07,15,15,27,30,0,3837,37,4,0,926,1623,1604,4646
2025,07,15,15,27,40,0,3837,38,4,0,924,1623,1603,4646
2025,07,15,15,27,50,0,3835,37,4,0,925,1623,1604,4642
2025,07,15,15,28,00,0,3836,37,3,0,924,1622,1604,4642
2025,07,15,15,28,10,0,3833,37,4,0,930,1624,1604,4646
2025,07,15,15,28,20,0,3835,36,3,0,936,1624,1605,4646
2025,07,15,15,28,30,0,3834,37,4,0,934,1623,1605,4642
2025,07,15,15,28,40,0,3833,36,4,0,935,1628,1605,4642
2025,07,15,15,28,50,0,3834,37,3,0,935,1633,1605,4642
2025,07,15,15,29,00,0,3834,37,4,0,934,1627,1604,4646
2025,07,15,15,29,10,0,3832,38,4,0,934,1625,1605,4642
2025,07,15,15,29,20,0,3832,39,3,0,935,1625,1606,4646
2025,07,15,15,29,30,0,3833,37,4,0,936,1623,1605,4642
