Year,Month,Day,Hour,Minute,Second,Ch1,Ch2,Ch3,Ch4,Ch5,Ch6,Ch7,Ch8,batt_mV
2025,07,03,10,50,00,3159,0,2255,1948,60,111,1476,428,5503
2025,07,03,10,50,10,3157,2,2245,1848,60,110,1489,428,5503
2025,07,03,10,50,20,3157,0,2235,1851,60,110,1491,428,5503
2025,07,03,10,50,30,3156,0,2223,1839,60,111,1490,428,5503
2025,07,03,10,50,40,3147,1,2209,2030,60,111,1488,428,5503
2025,07,03,10,50,50,3124,2,2198,2401,60,110,1487,428,5503
2025,07,03,10,51,00,3095,1,2188,2401,60,111,1485,429,5503
2025,07,03,10,51,10,3101,1,2150,2401,59,112,1462,428,5503
2025,07,03,10,51,20,3100,0,1936,2354,60,112,1447,428,5503
2025,07,03,10,51,30,3000,0,1977,2163,60,110,1436,428,5503
2025,07,03,10,51,40,2948,0,2352,1993,59,111,1436,427,5503
2025,07,03,10,51,50,2845,0,2329,1913,61,111,1434,427,5503
2025,07,03,10,52,00,2831,0,2296,1986,59,111,1431,428,5503
2025,07,03,10,52,10,2824,0,2192,1969,60,113,1431,428,5503
2025,07,03,10,52,20,2922,1,2105,1950,60,110,1445,428,5503
2025,07,03,10,52,30,2955,1,2083,1948,59,111,1446,428,5503
2025,07,03,10,52,40,2853,0,2070,1930,61,111,1445,428,5503
2025,07,03,10,52,50,2784,0,2057,1930,59,110,1442,427,5503
2025,07,03,10,53,00,2759,1,2047,1927,60,110,1432,427,5503
2025,07,03,10,53,10,2760,0,2033,1887,59,110,1424,428,5503
2025,07,03,10,53,20,2757,0,2017,1878,60,111,1421,428,5503
2025,07,03,10,53,30,2660,1,2004,1900,60,112,1422,429,5503
2025,07,03,10,53,40,2573,0,2017,1899,60,111,1421,427,5503
2025,07,03,10,53,50,2572,0,2014,1846,59,110,1420,428,5503
2025,07,03,10,54,00,2567,1,2013,1824,60,111,1419,428,5503
2025,07,03,10,54,10,2557,1,2012,1813,59,112,1418,427,5503
2025,07,03,10,54,20,2535,1,2009,1783,60,111,1417,428,5503
2025,07,03,10,54,30,2537,0,2007,2068,61,111,1415,428,5503
2025,07,03,10,54,40,2593,0,2033,2053,60,110,1412,428,5503
2025,07,03,10,54,50,2599,1,2086,1950,59,111,1409,428,5503
2025,07,03,10,55,00,2597,0,2156,1920,61,111,1400,427,5503
2025,07,03,10,55,10,2514,0,2222,1912,61,110,1404,429,5503
2025,07,03,10,55,20,2322,1,2221,1849,60,111,1403,428,5503
2025,07,03,10,55,30,2349,1,2220,1836,61,110,1404,427,5503
2025,07,03,10,55,40,2372,0,2220,1816,60,110,1405,428,5498
2025,07,03,10,55,50,2372,1,2224,1813,61,112,1400,428,5507
2025,07,03,10,56,00,2370,0,2224,1804,60,111,1400,427,5503
2025,07,03,10,56,10,2371,1,2445,1804,60,110,1408,428,5503
2025,07,03,10,56,20,2378,1,2439,1803,60,110,1413,428,5503
2025,07,03,10,56,30,2398,1,2418,1797,61,111,1413,428,5507
2025,07,03,10,56,40,2397,0,2404,1794,60,111,1414,428,5503
2025,07,03,10,56,50,2395,1,2350,1780,60,111,1414,428,5503
2025,07,03,10,57,00,2391,1,2125,1774,61,111,1413,429,5503
2025,07,03,10,57,10,2433,1,1975,1762,60,111,1410,428,5503
2025,07,03,10,57,20,2431,1,1942,1721,61,111,1419,427,5503
2025,07,03,10,57,30,2430,1,1918,1721,61,110,1450,428,5503
2025,07,03,10,57,40,2284,1,1898,1721,60,110,1501,428,5503
2025,07,03,10,57,50,2177,0,1876,1752,60,111,1519,428,5503
2025,07,03,10,58,00,2161,1,1849,1758,61,110,1515,429,5503
2025,07,03,10,58,10,2158,0,1831,1764,60,110,1515,428,5503
2025,07,03,10,58,20,2187,0,1817,1770,62,111,1516,429,5503
2025,07,03,10,58,30,2187,1,1852,1770,61,112,1563,427,5503
2025,07,03,10,58,40,2185,1,1855,1777,59,110,1565,428,5503
2025,07,03,10,58,50,2181,0,1853,1778,60,110,1575,428,5503
2025,07,03,10,59,00,2154,1,1850,1778,60,111,1573,428,5503
2025,07,03,10,59,10,2140,0,1827,1778,61,111,1573,428,5503
2025,07,03,10,59,20,2139,1,1783,1742,60,111,1572,427,5503
2025,07,03,10,59,30,2140,0,1738,1735,61,112,1571,429,5503
2025,07,03,10,59,40,2138,1,1753,1735,59,110,1569,429,5503
