Year,Month,Day,Hour,Minute,Second,Ch1,Ch2,Ch3,Ch4,Ch5,Ch6,Ch7,Ch8,batt_mV
2025,07,17,16,35,00,1539,1,2484,1124,25,1240,1,2155,5507
2025,07,17,16,35,10,1522,1,2485,1141,25,1240,0,2155,5512
2025,07,17,16,35,20,1489,0,2485,1141,26,1241,1,2154,5512
2025,07,17,16,35,30,1446,0,2485,1137,25,1240,2,2154,5512
2025,07,17,16,35,40,1428,1,2483,1129,26,1240,1,2154,5512
2025,07,17,16,35,50,1426,1,2485,1114,25,1240,1,2154,5507
2025,07,17,16,36,00,1378,1,2484,1110,25,1241,0,2154,5507
2025,07,17,16,36,10,1357,0,2485,1118,26,1240,0,2154,5512
2025,07,17,16,36,20,1369,0,2485,1113,25,1240,0,2152,5512
2025,07,17,16,36,30,1335,2,2484,1096,25,1240,0,2155,5512
2025,07,17,16,36,40,1318,1,2485,1070,26,1240,0,2151,5512
2025,07,17,16,36,50,1309,1,2483,1067,25,1241,0,2152,5507
2025,07,17,16,37,00,1318,0,2483,1052,26,1242,0,2150,5507
2025,07,17,16,37,10,1300,0,2484,1046,26,1241,0,2148,5512
2025,07,17,16,37,20,1278,1,2484,1051,26,1241,0,2138,5507
2025,07,17,16,37,30,1291,0,2484,1054,24,1241,2,2120,5512
2025,07,17,16,37,40,1293,1,2485,1052,26,1240,0,2110,5512
2025,07,17,16,37,50,1291,1,2485,1048,26,1241,0,2101,5512
2025,07,17,16,38,00,1279,0,2483,1037,25,1241,1,2091,5507
2025,07,17,16,38,10,1307,0,2483,1019,26,1241,1,2078,5512
2025,07,17,16,38,20,1305,1,2484,992,26,1240,0,2068,5512
2025,07,17,16,38,30,1300,0,2484,980,25,1240,0,2057,5512
2025,07,17,16,38,40,1302,0,2483,971,26,1240,0,2059,5507
2025,07,17,16,38,50,1296,0,2484,968,26,1239,1,2064,5512
2025,07,17,16,39,00,1282,0,2484,1068,26,1238,0,2061,5512
2025,07,17,16,39,10,1286,0,2485,1075,25,1240,1,1964,5507
2025,07,17,16,39,20,1284,2,2483,1054,26,1240,1,1898,5507
2025,07,17,16,39,30,1283,0,2484,1042,25,1239,1,1718,5512
2025,07,17,16,39,40,1273,1,2484,1016,26,1240,0,1605,5512
2025,07,17,16,39,50,1286,0,2484,983,25,1240,0,1561,5512
2025,07,17,16,40,00,1296,1,2484,959,25,1240,1,1563,5512
2025,07,17,16,40,10,1293,0,2483,928,25,1240,0,1510,5512
2025,07,17,16,40,20,1291,1,2484,917,26,1239,1,1534,5512
2025,07,17,16,40,30,1292,1,2485,1218,25,1239,1,1472,5512
2025,07,17,16,40,40,1294,0,2484,1200,25,1239,1,1469,5512
2025,07,17,16,40,50,1292,2,2483,1170,26,1240,1,1464,5512
2025,07,17,16,41,00,1288,0,2484,1130,26,1239,0,1430,5512
2025,07,17,16,41,10,1288,0,2484,1097,26,1240,0,1413,5512
2025,07,17,16,41,20,1295,0,2485,1076,26,1240,0,1410,5512
2025,07,17,16,41,30,1297,0,2483,1055,26,1239,1,1378,5512
2025,07,17,16,41,40,1295,0,2482,1033,26,1240,0,1408,5512
2025,07,17,16,41,50,1291,0,2483,987,26,1240,0,1406,5512
2025,07,17,16,42,00,1299,1,2483,991,26,1241,0,1391,5512
2025,07,17,16,42,10,1312,1,2484,981,25,1239,0,1351,5512
2025,07,17,16,42,20,1310,0,2483,970,26,1240,0,1351,5512
2025,07,17,16,42,30,1308,1,2484,949,26,1240,1,1345,5512
2025,07,17,16,42,40,1308,2,2485,952,25,1240,0,1361,5512
2025,07,17,16,42,50,1306,0,2484,953,25,1241,1,1359,5512
2025,07,17,16,43,00,1302,0,2483,943,27,1240,0,1350,5512
2025,07,17,16,43,10,1296,0,2482,916,26,1240,1,1349,5512
2025,07,17,16,43,20,1283,0,2485,900,25,1239,1,1347,5512
2025,07,17,16,43,30,1264,0,2484,900,26,1240,1,1318,5521
2025,07,17,16,43,40,1271,0,2483,876,26,1238,0,1294,5512
2025,07,17,16,43,50,1280,0,2483,869,25,1241,0,1268,5512
2025,07,17,16,44,00,1286,0,2484,871,26,1240,1,1266,5512
2025,07,17,16,44,10,1292,0,2482,881,26,1240,0,1263,5512
2025,07,17,16,44,20,1290,1,2484,888,25,1240,0,1253,5512
2025,07,17,16,44,30,1289,0,2482,888,26,1240,1,1266,5512
2025,07,17,16,44,40,1288,1,2482,888,26,1241,1,1285,5512
2025,07,17,16,44,50,1284,1,2483,886,25,1240,0,1299,5512
2025,07,17,16,45,00,1284,1,2482,886,26,1239,0,1320,5512
2025,07,17,16,45,10,1283,0,2483,882,26,1240,0,1320,5512
2025,07,17,16,45,20,1275,0,2482,854,26,1241,0,1320,5512
2025,07,17,16,45,30,1280,1,2483,858,26,1240,0,1320,5512
2025,07,17,16,45,40,1294,0,2483,843,25,1239,0,1319,5512
2025,07,17,16,45,50,1294,0,2484,825,26,1240,1,1319,5517
2025,07,17,16,46,00,1292,1,2484,809,26,1240,2,1320,5512
2025,07,17,16,46,10,1382,0,2484,1026,26,1241,1,1424,5512
2025,07,17,16,46,20,1421,0,2483,1019,26,1241,1,1445,5512
2025,07,17,16,46,30,1420,0,2484,1005,25,1241,0,1444,5512
2025,07,17,16,46,40,1418,0,2484,1017,26,1241,0,1444,5512
2025,07,17,16,46,50,1418,0,2484,1014,25,1240,0,1442,5512
2025,07,17,16,47,00,1416,1,2483,1015,26,1241,1,1418,5512
2025,07,17,16,47,10,1416,0,2481,1022,26,1240,0,1359,5512
2025,07,17,16,47,20,1414,0,2483,1019,25,1240,0,1319,5512
2025,07,17,16,47,30,1412,0,2483,1023,26,1240,0,1322,5512
2025,07,17,16,47,40,1410,0,2483,1027,26,1241,0,1323,5512
2025,07,17,16,47,50,1382,1,2482,1025,25,1241,0,1300,5512
2025,07,17,16,48,00,1381,0,2483,1023,26,1243,2,1251,5512
2025,07,17,16,48,10,1373,1,2483,1021,25,1240,0,1289,5512
2025,07,17,16,48,20,1349,1,2482,1018,25,1240,1,1290,5512
2025,07,17,16,48,30,1356,0,2482,1005,27,1240,0,1290,5512
2025,07,17,16,48,40,1340,0,2483,984,24,1241,0,1288,5512
2025,07,17,16,48,50,1348,0,2483,985,26,1241,1,1248,5512
2025,07,17,16,49,00,1356,0,2482,974,26,1240,1,1233,5512
2025,07,17,16,49,10,1359,0,2481,948,25,1241,1,1231,5512
2025,07,17,16,49,20,1354,0,2483,945,26,1241,0,1231,5512
2025,07,17,16,49,30,1358,1,2483,964,26,1241,0,1225,5512
2025,07,17,16,49,40,1358,0,2481,966,26,1240,0,1253,5512
2025,07,17,16,49,50,1357,0,2484,1003,25,1241,1,1254,5512
2025,07,17,16,50,00,1360,1,2481,1012,26,1241,0,1251,5512
2025,07,17,16,50,10,1359,0,2482,1021,25,1240,1,1238,5512
2025,07,17,16,50,20,1361,0,2482,1097,25,1241,0,1237,5512
2025,07,17,16,50,30,1362,0,2482,1092,25,1240,2,1237,5512
2025,07,17,16,50,40,1365,0,2483,1090,26,1240,0,1231,5512
2025,07,17,16,50,50,1364,1,2482,1088,25,1241,0,1240,5512
2025,07,17,16,51,00,1365,1,2482,1068,25,1241,0,1264,5512
2025,07,17,16,51,10,1365,0,2481,1041,26,1240,0,1264,5512
2025,07,17,16,51,20,1366,0,2481,1033,25,1242,0,1264,5512
2025,07,17,16,51,30,1370,0,2480,1009,26,1240,1,1236,5512
2025,07,17,16,51,40,1369,0,2480,998,26,1240,0,1251,5512
2025,07,17,16,51,50,1369,0,2482,1000,26,1241,2,1228,5512
2025,07,17,16,52,00,1371,0,2482,996,26,1238,1,1215,5512
2025,07,17,16,52,10,1373,1,2481,987,26,1242,0,1247,5512
2025,07,17,16,52,20,1373,0,2481,957,26,1240,1,1260,5512
2025,07,17,16,52,30,1372,0,2482,950,25,1240,0,1276,5512
2025,07,17,16,52,40,1371,1,2482,932,25,1240,0,1276,5512
2025,07,17,16,52,50,1370,1,2481,915,26,1241,0,1275,5512
2025,07,17,16,53,00,1346,2,2482,927,26,1240,2,1274,5512
2025,07,17,16,53,10,1313,0,2483,947,25,1240,0,1264,5512
2025,07,17,16,53,20,1318,0,2483,954,26,1241,0,1263,5512
2025,07,17,16,53,30,1322,0,2481,979,26,1241,0,1256,5512
2025,07,17,16,53,40,1317,0,2481,991,26,1240,0,1257,5512
2025,07,17,16,53,50,1328,1,2480,996,26,1241,0,1249,5512
2025,07,17,16,54,00,1330,1,2482,996,26,1241,2,1241,5512
2025,07,17,16,54,10,1317,1,2481,996,26,1240,1,1236,5512
2025,07,17,16,54,20,1324,0,2481,996,26,1240,1,1241,5512
2025,07,17,16,54,30,1335,0,2481,994,25,1241,1,1894,5512
2025,07,17,16,54,40,1339,0,2481,992,25,1240,0,1926,5512
2025,07,17,16,54,50,1345,1,2482,976,26,1241,1,1719,5512
2025,07,17,16,55,00,1366,1,2482,958,26,1241,0,1589,5512
2025,07,17,16,55,10,1365,0,2480,950,26,1240,0,1579,5512
2025,07,17,16,55,20,1366,1,2482,950,26,1241,1,1576,5512
2025,07,17,16,55,30,1365,1,2481,943,26,1240,0,1552,5512
2025,07,17,16,55,40,1364,0,2481,938,26,1241,1,1512,5512
2025,07,17,16,55,50,1363,0,2482,931,24,1240,0,1526,5512
2025,07,17,16,56,00,1363,0,2482,931,25,1240,1,1521,5512
2025,07,17,16,56,10,1362,0,2483,935,25,1240,0,1512,5512
2025,07,17,16,56,20,1361,0,2483,938,26,1240,0,1500,5512
2025,07,17,16,56,30,1339,0,2482,952,26,1241,0,1443,5512
2025,07,17,16,56,40,1288,1,2482,978,26,1240,2,1349,5512
2025,07,17,16,56,50,1292,0,2482,1003,25,1240,0,1361,5512
2025,07,17,16,57,00,1288,0,2482,1008,26,1240,1,1307,5512
2025,07,17,16,57,10,1256,0,2482,1049,27,1240,1,1274,5512
2025,07,17,16,57,20,1252,1,2482,1045,26,1240,0,1266,5512
2025,07,17,16,57,30,1260,0,2483,1077,26,1240,0,1257,5512
2025,07,17,16,57,40,1267,1,2483,1074,25,1239,1,1252,5512
2025,07,17,16,57,50,1282,1,2483,1078,25,1240,1,1250,5512
2025,07,17,16,58,00,1283,0,2483,1084,26,1240,0,1252,5512
2025,07,17,16,58,10,1283,0,2481,1082,26,1241,0,1250,5512
2025,07,17,16,58,20,1290,0,2481,1082,25,1240,0,1247,5512
2025,07,17,16,58,30,1288,0,2482,1080,26,1240,0,1243,5512
2025,07,17,16,58,40,1288,0,2482,1072,26,1241,1,1227,5512
2025,07,17,16,58,50,1287,0,2481,986,25,1240,1,1191,5512
2025,07,17,16,59,00,1286,1,2480,971,26,1240,0,1183,5512
2025,07,17,16,59,10,1287,1,2480,943,26,1240,0,1171,5512
2025,07,17,16,59,20,1286,1,2479,947,26,1240,0,1159,5512
2025,07,17,16,59,30,1286,0,2478,921,25,1241,1,1151,5512
2025,07,17,16,59,40,1286,0,2478,921,26,1240,3,1150,5512
2025,07,17,16,59,50,1288,0,2477,898,26,1240,2,1148,5512
2025,07,17,17,00,00,1292,0,2474,894,25,1240,0,1145,5512
2025,07,17,17,00,10,1291,1,2477,881,26,1240,1,1139,5512
2025,07,17,17,00,20,1299,0,2477,852,26,1238,0,1134,5512
2025,07,17,17,00,30,1299,0,2478,841,26,1240,1,1132,5512
