Year,Month,Day,Hour,Minute,Second,Ch1,Ch2,Ch3,Ch4,Ch5,Ch6,Ch7,Ch8,batt_mV
2025,07,15,13,50,00,0,3700,37,4,0,754,2599,1311,4642
2025,07,15,13,50,10,0,3699,37,3,0,751,2602,1322,4642
2025,07,15,13,50,20,0,3670,36,1,0,752,2604,1233,4642
2025,07,15,13,50,30,0,3690,37,4,0,753,2605,991,4646
2025,07,15,13,50,40,0,3696,36,3,0,753,2612,1281,4646
2025,07,15,13,50,50,0,3682,37,4,0,716,2611,1330,4642
2025,07,15,13,51,00,0,3672,38,4,0,691,2615,1338,4642
2025,07,15,13,51,10,0,3677,38,5,0,681,2617,1338,4642
2025,07,15,13,51,20,0,3677,37,1,0,681,2615,1337,4646
2025,07,15,13,51,30,0,3676,38,2,0,759,2619,1337,4642
2025,07,15,13,51,40,0,3676,37,2,0,759,2620,1337,4642
2025,07,15,13,51,50,0,3675,38,1,0,759,2620,1339,4642
2025,07,15,13,52,00,0,3673,35,0,0,760,2620,1337,4642
2025,07,15,13,52,10,0,3672,38,2,0,760,2623,1337,4642
2025,07,15,13,52,20,0,3671,37,1,0,759,2623,1337,4642
2025,07,15,13,52,30,0,3670,38,3,0,759,2625,1336,4642
2025,07,15,13,52,40,0,3662,37,2,0,759,2624,1336,4642
2025,07,15,13,52,50,0,3664,37,3,0,754,2626,1336,4642
2025,07,15,13,53,00,0,3662,37,2,0,752,2624,1334,4642
2025,07,15,13,53,10,0,3660,38,0,0,750,2624,1335,4642
2025,07,15,13,53,20,0,3656,37,3,0,760,2624,1335,4642
2025,07,15,13,53,30,0,3615,37,2,0,759,2624,1335,4642
2025,07,15,13,53,40,0,3610,39,4,0,759,2626,1333,4642
2025,07,15,13,53,50,0,3597,38,1,0,761,2625,1336,4642
2025,07,15,13,54,00,0,3485,36,2,0,762,2627,1342,4642
2025,07,15,13,54,10,0,3491,38,1,0,760,2628,1366,4642
2025,07,15,13,54,20,0,3490,36,1,0,760,2627,1365,4642
2025,07,15,13,54,30,0,3489,38,2,0,759,2627,1366,4642
2025,07,15,13,54,40,0,3494,36,2,0,761,2630,1364,4642
2025,07,15,13,54,50,0,3491,37,1,0,760,2629,1364,4642
2025,07,15,13,55,00,0,3490,34,2,0,760,2631,1363,4642
2025,07,15,13,55,10,0,3491,37,0,0,760,2631,1358,4642
2025,07,15,13,55,20,0,3421,37,2,0,759,2632,1363,4642
2025,07,15,13,55,30,0,3279,38,2,0,759,2632,1362,4642
2025,07,15,13,55,40,0,3313,37,2,0,752,2633,1362,4642
2025,07,15,13,55,50,0,3492,39,2,0,691,2634,1361,4642
2025,07,15,13,56,00,0,3742,38,3,0,661,2635,1353,4642
2025,07,15,13,56,10,0,3743,37,4,0,737,2635,1365,4642
2025,07,15,13,56,20,0,3740,36,3,0,736,2636,1365,4642
