Year,Month,Day,Hour,Minute,Second,Ch1,Ch2,Ch3,Ch4,Ch5,Ch6,Ch7,Ch8,batt_mV
2025,07,17,12,20,00,56,4042,43,5,0,1787,1835,1671,4646
2025,07,17,12,20,10,53,4041,44,4,0,1786,1833,1672,4642
2025,07,17,12,20,20,54,4042,43,4,0,1785,1828,1670,4642
2025,07,17,12,20,30,54,4042,43,4,0,1786,1824,1666,4642
2025,07,17,12,20,40,54,4041,43,4,0,1785,1821,1662,4642
2025,07,17,12,20,50,54,4042,44,4,0,1785,1818,1648,4642
2025,07,17,12,21,00,54,4042,44,3,0,1785,1817,1628,4642
2025,07,17,12,21,10,54,4041,44,4,0,1781,1815,1624,4646
2025,07,17,12,21,20,54,4042,44,4,0,1778,1786,1600,4642
2025,07,17,12,21,30,53,4042,43,4,0,1779,1725,1595,4646
2025,07,17,12,21,40,54,4042,43,5,0,1776,1700,1590,4642
2025,07,17,12,21,50,54,4043,43,3,0,1776,1711,1588,4642
2025,07,17,12,22,00,53,4042,44,4,0,1777,1712,1565,4642
2025,07,17,12,22,10,55,4042,44,4,0,1774,1706,1510,4642
2025,07,17,12,22,20,52,4042,43,3,0,1777,1644,1478,4642
2025,07,17,12,22,30,53,4041,43,5,0,1774,1649,1466,4642
2025,07,17,12,22,40,54,4042,42,4,0,1774,1656,1454,4646
2025,07,17,12,22,50,54,4041,44,3,0,1775,1663,1445,4646
2025,07,17,12,23,00,54,4042,43,4,0,1773,1664,1439,4646
2025,07,17,12,23,10,55,4042,43,4,0,1772,1663,1361,4642
2025,07,17,12,23,20,55,4041,44,4,0,1772,1663,1413,4646
2025,07,17,12,23,30,54,4041,43,4,0,1772,1663,1399,4642
2025,07,17,12,23,40,54,4041,44,4,0,1770,1657,1372,4642
2025,07,17,12,23,50,53,4042,45,3,0,1769,1663,1356,4646
2025,07,17,12,24,00,55,4041,44,5,0,1770,1670,1351,4646
2025,07,17,12,24,10,54,4043,43,4,0,1769,1678,1346,4646
2025,07,17,12,24,20,54,4041,44,4,0,1767,1677,1344,4646
2025,07,17,12,24,30,54,4041,44,5,0,1767,1666,1337,4646
2025,07,17,12,24,40,55,4042,43,4,0,1766,1649,1333,4646
2025,07,17,12,24,50,54,4042,43,4,0,1764,1655,1322,4646
2025,07,17,12,25,00,56,4041,44,4,0,1763,1662,1326,4646
2025,07,17,12,25,10,54,4042,44,4,0,1763,1662,1320,4646
2025,07,17,12,25,20,54,4042,43,4,0,1763,1664,1319,4646
2025,07,17,12,25,30,54,4042,44,4,0,1761,1661,1292,4646
2025,07,17,12,25,40,55,4042,43,4,0,1761,1668,1265,4646
2025,07,17,12,25,50,54,4041,43,3,0,1761,1668,1266,4646
2025,07,17,12,26,00,53,4041,44,4,0,1759,1674,1249,4646
2025,07,17,12,26,10,54,4042,42,4,0,1759,1674,1248,4646
2025,07,17,12,26,20,54,4041,45,4,0,1759,1673,1229,4646
2025,07,17,12,26,30,54,4041,43,4,0,1759,1652,1233,4642
2025,07,17,12,26,40,54,4041,44,4,0,1758,1665,1235,4646
2025,07,17,12,26,50,54,4042,44,4,0,1759,1665,1232,4646
2025,07,17,12,27,00,54,4042,43,4,0,1757,1667,1226,4646
2025,07,17,12,27,10,54,4042,44,5,0,1757,1673,1224,4646
2025,07,17,12,27,20,54,4043,44,5,0,1753,1673,1223,4646
2025,07,17,12,27,30,54,4041,44,4,0,1736,1674,1219,4646
2025,07,17,12,27,40,54,4041,45,4,0,1726,1594,1213,4646
2025,07,17,12,27,50,54,4042,43,4,0,1720,1591,1216,4646
2025,07,17,12,28,00,55,4041,44,4,0,1717,1539,1214,4646
2025,07,17,12,28,10,54,4041,44,4,0,1714,1580,1213,4646
2025,07,17,12,28,20,54,4042,43,4,0,1710,1603,1206,4646
2025,07,17,12,28,30,54,4041,45,5,0,1709,1605,1224,4646
2025,07,17,12,28,40,54,4042,44,4,0,1707,1605,1223,4646
2025,07,17,12,28,50,54,4041,44,3,0,1705,1604,1217,4646
2025,07,17,12,29,00,54,4042,44,5,0,1704,1603,1217,4646
2025,07,17,12,29,10,53,4041,44,4,0,1703,1605,1216,4646
2025,07,17,12,29,20,54,4042,43,4,0,1703,1624,1192,4646
2025,07,17,12,29,30,55,4041,43,5,0,1701,1653,1191,4646
2025,07,17,12,29,40,54,4041,42,4,0,1702,1675,1189,4656
2025,07,17,12,29,50,54,4042,43,3,0,1699,1682,1187,4646
2025,07,17,12,30,00,54,4041,44,4,0,1721,1691,1188,4646
2025,07,17,12,30,10,54,4043,43,5,0,1738,1702,1185,4646
2025,07,17,12,30,20,54,4042,43,4,0,1737,1702,1187,4646
2025,07,17,12,30,30,53,4043,42,3,0,1738,1699,1189,4646
2025,07,17,12,30,40,55,4041,43,4,0,1739,1702,1190,4646
2025,07,17,12,30,50,53,4041,44,5,0,1737,1701,1181,4646
2025,07,17,12,31,00,53,4041,46,5,0,1736,1702,1185,4646
2025,07,17,12,31,10,54,4041,43,3,0,1735,1704,1184,4646
2025,07,17,12,31,20,54,4042,42,3,0,1736,1704,1187,4646
2025,07,17,12,31,30,54,4042,44,4,0,1736,1706,1189,4646
2025,07,17,12,31,40,54,4042,45,4,0,1734,1704,1180,4646
2025,07,17,12,31,50,54,4042,43,4,0,1736,1703,1187,4646
