Year,Month,Day,Hour,Minute,Second,Ch1,Ch2,Ch3,Ch4,Ch5,Ch6,Ch7,Ch8,batt_mV
2025,07,15,11,00,00,1,4042,43,4,0,1149,2427,1522,4642
2025,07,15,11,00,10,0,4041,44,4,0,1148,2399,1460,4642
2025,07,15,11,00,20,0,4042,45,4,0,1149,2383,1412,4642
2025,07,15,11,00,30,0,4042,44,4,0,1148,2371,1411,4646
2025,07,15,11,00,40,0,4041,44,4,0,1148,2368,1405,4642
2025,07,15,11,00,50,1,4042,44,3,0,1149,2361,1395,4642
2025,07,15,11,01,00,0,4042,44,2,0,1149,2281,1398,4642
2025,07,15,11,01,10,1,4041,44,5,0,1149,2269,1396,4642
2025,07,15,11,01,20,0,4042,45,3,0,1149,2220,1394,4646
2025,07,15,11,01,30,1,4042,45,4,0,1148,2131,1391,4642
2025,07,15,11,01,40,1,4041,45,5,0,1149,2116,1396,4642
2025,07,15,11,01,50,0,4041,43,4,0,1150,2113,1396,4642
2025,07,15,11,02,00,0,4042,45,4,0,1150,2107,1394,4642
2025,07,15,11,02,10,0,4042,44,4,0,1150,2085,1394,4642
2025,07,15,11,02,20,0,4043,45,2,0,1150,1989,1392,4646
2025,07,15,11,02,30,0,4041,44,3,0,1150,1976,1390,4642
2025,07,15,11,02,40,0,4042,44,3,0,1150,1965,1389,4646
2025,07,15,11,02,50,0,4043,45,4,0,1149,1961,1390,4646
2025,07,15,11,03,00,1,4041,45,3,0,1146,1958,1388,4646
2025,07,15,11,03,10,0,4041,44,4,0,1147,1958,1387,4646
2025,07,15,11,03,20,0,4042,44,3,0,1148,1900,1391,4642
2025,07,15,11,03,30,0,4042,45,4,0,1147,1796,1388,4646
2025,07,15,11,03,40,0,4042,43,4,0,1149,1721,1386,4646
2025,07,15,11,03,50,0,4040,44,4,0,1147,1681,1383,4646
2025,07,15,11,04,00,1,4042,45,3,0,1148,1652,1381,4642
2025,07,15,11,04,10,0,4041,44,3,0,1148,1671,1384,4642
2025,07,15,11,04,20,0,4041,45,3,0,1148,1679,1382,4646
2025,07,15,11,04,30,0,4041,44,4,0,1149,1679,1382,4646
2025,07,15,11,04,40,0,4043,44,4,0,1148,1678,1281,4646
2025,07,15,11,04,50,0,4042,45,4,0,1149,1673,1270,4646
