Year,Month,Day,Hour,Minute,Second,Ch1,Ch2,Ch3,Ch4,Ch5,Ch6,Ch7,Ch8,batt_mV
2025,07,24,12,20,00,2064,0,2303,850,34,62,0,2469,5512
2025,07,24,12,20,10,2064,0,2303,839,35,61,1,2383,5512
2025,07,24,12,20,20,2065,1,2303,825,34,61,0,2242,5512
2025,07,24,12,20,30,2062,2,2303,819,34,61,0,2118,5512
2025,07,24,12,20,40,2062,1,2302,799,34,62,0,2011,5512
2025,07,24,12,20,50,2061,0,2302,778,34,61,0,1914,5512
2025,07,24,12,21,00,2059,0,2301,766,34,61,0,1882,5512
2025,07,24,12,21,10,2060,1,2303,762,34,62,0,1841,5512
2025,07,24,12,21,20,2064,0,2301,758,34,61,0,1774,5512
2025,07,24,12,21,30,2064,0,2301,744,34,61,0,1715,5512
2025,07,24,12,21,40,2064,0,2302,742,34,61,1,1780,5512
2025,07,24,12,21,50,2064,0,2300,734,34,61,0,1739,5512
2025,07,24,12,22,00,2063,0,2301,731,33,61,0,1683,5512
2025,07,24,12,22,10,2063,1,2300,730,34,61,0,1602,5512
2025,07,24,12,22,20,2061,1,2301,725,35,61,0,1568,5512
2025,07,24,12,22,30,2062,0,2300,710,34,59,0,1563,5512
2025,07,24,12,22,40,2061,0,2300,699,34,62,0,1561,5517
2025,07,24,12,22,50,2063,0,2300,698,34,61,0,1548,5512
2025,07,24,12,23,00,2061,1,2300,699,34,60,0,1509,5512
2025,07,24,12,23,10,2057,0,2300,699,34,61,0,1490,5512
2025,07,24,12,23,20,2053,1,2299,687,34,61,0,1484,5512
2025,07,24,12,23,30,2056,0,2299,675,34,61,0,1483,5512
2025,07,24,12,23,40,2053,0,2299,672,35,61,0,1478,5512
2025,07,24,12,23,50,2055,0,2299,667,34,61,0,1473,5512
2025,07,24,12,24,00,2052,0,2298,660,34,61,0,1459,5512
2025,07,24,12,24,10,2053,0,2299,656,34,61,0,1447,5512
2025,07,24,12,24,20,2052,1,2298,653,34,61,0,1438,5512
2025,07,24,12,24,30,2051,0,2298,642,34,61,0,1432,5512
2025,07,24,12,24,40,2049,0,2298,607,34,61,0,1425,5512
2025,07,24,12,24,50,2041,0,2297,612,34,61,0,1439,5512
2025,07,24,12,25,00,2032,0,2297,608,34,60,0,1437,5512
2025,07,24,12,25,10,2030,1,2297,601,34,61,0,1448,5512
2025,07,24,12,25,20,2027,0,2299,588,34,61,0,1449,5517
2025,07,24,12,25,30,2026,1,2296,583,34,61,0,1449,5512
2025,07,24,12,25,40,1993,0,2296,592,34,60,1,1459,5512
2025,07,24,12,25,50,1943,0,2297,587,34,61,0,1460,5512
2025,07,24,12,26,00,1984,0,2297,585,34,60,0,1459,5512
2025,07,24,12,26,10,2014,0,2296,583,34,61,0,1459,5512
2025,07,24,12,26,20,2011,0,2296,590,34,61,1,1458,5512
2025,07,24,12,26,30,2010,0,2296,603,34,61,1,1458,5512
2025,07,24,12,26,40,2010,0,2296,604,33,61,0,1459,5512
2025,07,24,12,26,50,2009,0,2295,600,34,61,0,1472,5512
2025,07,24,12,27,00,2010,0,2296,582,34,61,0,1474,5512
2025,07,24,12,27,10,2008,0,2295,564,34,61,1,1473,5512
2025,07,24,12,27,20,2008,0,2295,549,34,61,0,1472,5512
2025,07,24,12,27,30,2008,0,2295,537,34,61,0,1471,5512
2025,07,24,12,27,40,2007,0,2294,526,34,61,0,1471,5512
2025,07,24,12,27,50,2007,0,2295,533,34,61,0,1469,5512
2025,07,24,12,28,00,2006,0,2295,539,34,61,0,1468,5512
2025,07,24,12,28,10,2006,0,2295,544,34,61,0,1465,5512
2025,07,24,12,28,20,2006,1,2295,544,34,61,0,1465,5512
2025,07,24,12,28,30,2006,0,2295,553,34,60,0,1467,5512
2025,07,24,12,28,40,2006,0,2294,556,34,61,0,1466,5512
2025,07,24,12,28,50,2006,1,2293,564,34,60,0,1466,5512
2025,07,24,12,29,00,2007,1,2293,575,37,61,0,1469,5512
2025,07,24,12,29,10,2005,0,2293,572,34,61,1,1488,5512
2025,07,24,12,29,20,2006,0,2294,565,34,60,0,1489,5512
2025,07,24,12,29,30,2005,0,2294,551,34,61,0,1648,5512
2025,07,24,12,29,40,2006,0,2294,542,34,61,0,1632,5517
2025,07,24,12,29,50,2005,0,2293,537,34,60,0,1609,5512
2025,07,24,12,30,00,2006,0,2293,526,34,60,1,1589,5512
