"","i","id","time","hz","n","sd","ci"
"1",1,"mussel_256",2025-07-01 09:15:00,0.324,4,0.0850823130856231,0.166761333647821
"2",1,"mussel_281",2025-07-01 09:15:00,0.367,4,0.0179443584449264,0.0351709425520557
"3",1,"mussel_282",2025-07-01 09:15:00,0.181,4,0.00758836829188813,0.0148732018521007
"4",1,"mussel_283",2025-07-01 09:15:00,0.377,4,0.231734042960172,0.454198724201936
"5",1,"mussel_284",2025-07-01 09:15:00,0.194,4,0.0295338788512447,0.0578864025484396
"6",1,"mussel_285",2025-07-01 09:15:00,0.563,4,0.0480789281633163,0.0942346992001
"7",1,"mussel_287",2025-07-01 09:15:00,0.1755,4,0.0172530190594767,0.0338159173565743
"8",1,"mussel_288",2025-07-01 09:15:00,0.2915,4,0.084397373576828,0.165418852210583
"9",1,"mussel_289",2025-07-01 09:15:00,0.7655,4,0.254200708102869,0.498233387881623
"10",1,"mussel_290",2025-07-01 09:15:00,0.948,4,0.816951650956163,1.60122523587408
"11",2,"mussel_256",2025-07-01 09:20:00,0.538,5,0.165352048671917,0.324090015396957
"12",2,"mussel_281",2025-07-01 09:20:00,0.463,5,0.1112227494715,0.21799658896414
"13",2,"mussel_282",2025-07-01 09:20:00,0.149,5,0.058602900952086,0.114861685866089
"14",2,"mussel_283",2025-07-01 09:20:00,0.474,5,0.106006131898112,0.2077720185203
"15",2,"mussel_284",2025-07-01 09:20:00,0.192,5,0.0166523271646938,0.0326385612427999
"16",2,"mussel_285",2025-07-01 09:20:00,0.216,5,0.187279203330215,0.367067238527221
"17",2,"mussel_287",2025-07-01 09:20:00,0.188,5,0.0150731549451334,0.0295433836924615
"18",2,"mussel_288",2025-07-01 09:20:00,0.672,5,0.213019482677055,0.417518186047027
"19",2,"mussel_289",2025-07-01 09:20:00,0.45,5,0.142011619242934,0.27834277371615
"20",2,"mussel_290",2025-07-01 09:20:00,1.012,5,0.378925718314289,0.742694407896007
"21",3,"mussel_256",2025-07-01 09:25:00,0.52,5,0.0295753275552444,0.0579676420082791
"22",3,"mussel_281",2025-07-01 09:25:00,0.43,5,0.0316464847968933,0.0620271102019109
"23",3,"mussel_282",2025-07-01 09:25:00,0.219,5,0.0771667026637785,0.151246737221006
"24",3,"mussel_283",2025-07-01 09:25:00,0.435,5,0.0902247194509354,0.176840450123833
"25",3,"mussel_284",2025-07-01 09:25:00,0.394,5,0.126231137204733,0.247413028921276
"26",3,"mussel_285",2025-07-01 09:25:00,0.345,5,0.237150163398637,0.464814320261328
"27",3,"mussel_287",2025-07-01 09:25:00,0.168,5,0.0958488393252626,0.187863725077515
"28",3,"mussel_288",2025-07-01 09:25:00,0.704,5,0.0313480461911105,0.0614421705345766
"29",3,"mussel_289",2025-07-01 09:25:00,0.441,5,0.545697535270226,1.06956716912964
"30",3,"mussel_290",2025-07-01 09:25:00,0.516,5,0.437007208178538,0.856534128029934
"31",4,"mussel_256",2025-07-01 09:30:00,0.411,5,0.0914182695088897,0.179179808237424
"32",4,"mussel_281",2025-07-01 09:30:00,0.372,5,0.0208758233370567,0.0409166137406311
"33",4,"mussel_282",2025-07-01 09:30:00,0.32,5,0.0420273720329977,0.0823736491846755
"34",4,"mussel_283",2025-07-01 09:30:00,0.357,5,0.0819920727875567,0.160704462663611
"35",4,"mussel_284",2025-07-01 09:30:00,0.175,5,0.193338304533789,0.378943076886226
"36",4,"mussel_285",2025-07-01 09:30:00,0.436,5,0.174663390554518,0.342340245486855
"37",4,"mussel_287",2025-07-01 09:30:00,0.299,5,0.0890774943518283,0.174591888929583
"38",4,"mussel_288",2025-07-01 09:30:00,0.582,5,0.0234840371316348,0.0460287127780042
"39",4,"mussel_289",2025-07-01 09:30:00,0.846,5,0.350874193978412,0.687713420197687
"40",4,"mussel_290",2025-07-01 09:30:00,0.68,5,0.342890361486,0.672065108512561
"41",5,"mussel_256",2025-07-01 09:35:00,0.394,5,0.105087106725802,0.205970729182571
"42",5,"mussel_281",2025-07-01 09:35:00,0.371,5,0.16012744923966,0.313849800509734
"43",5,"mussel_282",2025-07-01 09:35:00,0.297,5,0.108634709002234,0.212924029644378
"44",5,"mussel_283",2025-07-01 09:35:00,0.416,5,0.103334408596556,0.20253544084925
"45",5,"mussel_284",2025-07-01 09:35:00,0.259,5,0.121345374860355,0.237836934726295
"46",5,"mussel_285",2025-07-01 09:35:00,0.4,5,0.166009939461467,0.325379481344476
"47",5,"mussel_287",2025-07-01 09:35:00,0.356,5,0.196688332139962,0.385509130994325
"48",5,"mussel_288",2025-07-01 09:35:00,0.54,5,0.0440170421541475,0.0862734026221291
"49",5,"mussel_289",2025-07-01 09:35:00,0.67,5,0.524247365277118,1.02752483594315
"50",5,"mussel_290",2025-07-01 09:35:00,0.68,5,0.252322809115625,0.494552705866624
"51",6,"mussel_256",2025-07-01 09:40:00,0.383,5,0.0874168176039371,0.171336962503717
"52",6,"mussel_281",2025-07-01 09:40:00,0.359,5,0.0793958437199328,0.155615853691068
"53",6,"mussel_282",2025-07-01 09:40:00,0.279,5,0.20534410144925,0.402474438840531
"54",6,"mussel_283",2025-07-01 09:40:00,0.363,5,0.088672430890328,0.173797964545043
"55",6,"mussel_284",2025-07-01 09:40:00,0.28,5,0.055852484277783,0.109470869184455
