"","i","id","time","hz","n","sd","ci"
"1",1,"mussel_181",2025-06-27 10:25:00,0.263,5,0.149357624512443,0.292740944044389
"2",1,"mussel_182",2025-06-27 10:25:00,0.51,5,0.0249739864659209,0.048949013473205
"3",1,"mussel_183",2025-06-27 10:25:00,0.276,5,0.0790582064051544,0.154954084554103
"4",1,"mussel_184",2025-06-27 10:25:00,0.238,5,0.143878420897645,0.282001704959385
"5",1,"mussel_185",2025-06-27 10:25:00,0.162,5,0.125851102498151,0.246668160896375
"6",1,"mussel_186",2025-06-27 10:25:00,0.57,5,0.0278783069787245,0.0546414816783
"7",1,"mussel_187",2025-06-27 10:25:00,0.569,5,0.174887678239492,0.342779849349404
"8",1,"mussel_188",2025-06-27 10:25:00,0.504,5,0.0259094577326504,0.0507825371559949
"9",1,"mussel_189",2025-06-27 10:25:00,0.613,5,0.222959189090739,0.437000010617849
"10",1,"mussel_190",2025-06-27 10:25:00,0.828,5,0.426426664269485,0.83579626196819
"11",2,"mussel_181",2025-06-27 10:30:00,0.866,5,0.487293032989391,0.955094344659207
"12",2,"mussel_182",2025-06-27 10:30:00,0.459,5,0.114726631607487,0.224864197950674
"13",2,"mussel_183",2025-06-27 10:30:00,0.307,5,0.0259615099714943,0.0508845595441289
"14",2,"mussel_184",2025-06-27 10:30:00,0.439,5,0.106027354960878,0.207813615723321
"15",2,"mussel_185",2025-06-27 10:30:00,0.483,5,0.174735514421082,0.34248160826532
"16",2,"mussel_186",2025-06-27 10:30:00,0.516,5,0.139688224271053,0.273788919571264
"17",2,"mussel_187",2025-06-27 10:30:00,0.549,5,0.0295008474454548,0.0578216609930915
"18",2,"mussel_188",2025-06-27 10:30:00,0.479,5,0.041799521528362,0.0819270621955896
"19",2,"mussel_189",2025-06-27 10:30:00,0.585,5,0.462673426943887,0.906839916810018
"20",2,"mussel_190",2025-06-27 10:30:00,0.809,5,0.305129480712697,0.598053782196886
"21",3,"mussel_181",2025-06-27 10:35:00,1.17,5,0.532960880365529,1.04460332551644
"22",3,"mussel_182",2025-06-27 10:35:00,0.43,5,0.152956856662263,0.299795439058035
"23",3,"mussel_183",2025-06-27 10:35:00,0.256,5,0.116332282707768,0.228011274107225
"24",3,"mussel_184",2025-06-27 10:35:00,0.502,5,0.0500569675469859,0.0981116563920923
"25",3,"mussel_185",2025-06-27 10:35:00,0.575,5,0.0337223961188999,0.0660958963930439
"26",3,"mussel_186",2025-06-27 10:35:00,0.527,5,0.0234136712200373,0.045890795591273
"27",3,"mussel_187",2025-06-27 10:35:00,0.455,5,0.132486980492424,0.259674481765152
"28",3,"mussel_188",2025-06-27 10:35:00,0.374,5,0.0938259026069028,0.183898769109529
"29",3,"mussel_189",2025-06-27 10:35:00,0.469,5,0.182394352982761,0.357492931846211
"30",3,"mussel_190",2025-06-27 10:35:00,0.454,5,0.25135174556784,0.492649421312966
"31",4,"mussel_181",2025-06-27 10:40:00,0.679,5,0.477629354206795,0.936153534245318
"32",4,"mussel_182",2025-06-27 10:40:00,0.396,5,0.0310998392278803,0.0609556848866453
"33",4,"mussel_183",2025-06-27 10:40:00,0.362,5,0.108769481013748,0.213188182786945
"34",4,"mussel_184",2025-06-27 10:40:00,0.482,5,0.0219840851526735,0.0430888068992401
"35",4,"mussel_185",2025-06-27 10:40:00,0.524,5,0.0104259292151827,0.0204348212617581
"36",4,"mussel_186",2025-06-27 10:40:00,0.51,5,0.0409597363272763,0.0802810832014616
"37",4,"mussel_187",2025-06-27 10:40:00,0.434,5,0.0558050176955442,0.109377834683267
"38",4,"mussel_188",2025-06-27 10:40:00,0.385,5,0.106681769764098,0.209096268737632
"39",4,"mussel_189",2025-06-27 10:40:00,0.629,5,0.371951609755893,0.72902515512155
"40",4,"mussel_190",2025-06-27 10:40:00,0.784,5,0.389429454458699,0.76328173073905
"41",5,"mussel_181",2025-06-27 10:45:00,0.748,5,0.224850394707236,0.440706773626183
"42",5,"mussel_182",2025-06-27 10:45:00,0.425,5,0.0955683001836906,0.187313868360034
"43",5,"mussel_183",2025-06-27 10:45:00,0.428,5,0.112926082018283,0.221335120755835
"44",5,"mussel_184",2025-06-27 10:45:00,0.471,5,0.083468556954101,0.163598371630038
"45",5,"mussel_185",2025-06-27 10:45:00,0.515,5,0.126709510298162,0.248350640184397
"46",5,"mussel_186",2025-06-27 10:45:00,0.49,5,0.0198317926572461,0.0388703136082024
"47",5,"mussel_187",2025-06-27 10:45:00,0.415,5,0.131273378870204,0.257295822585599
"48",5,"mussel_188",2025-06-27 10:45:00,0.345,5,0.0985936103406301,0.193243476267635
"49",5,"mussel_189",2025-06-27 10:45:00,0.641,5,0.440082605882123,0.862561907528961
"50",5,"mussel_190",2025-06-27 10:45:00,1.081,5,0.432725432578211,0.848141847853294
