"","i","id","time","hz","n","sd","ci"
"27",3,"mussel_227",2025-06-27 12:45:00,0.436,5,0.0486754558273469,0.0954038934215999
"28",3,"mussel_228",2025-06-27 12:45:00,0.465,5,0.0109178752511649,0.0213990354922833
"29",3,"mussel_229",2025-06-27 12:45:00,0.471,5,0.737563217629513,1.44562390655384
"30",3,"mussel_230",2025-06-27 12:45:00,0.989,5,0.876798323447302,1.71852471395671
"31",4,"mussel_221",2025-06-27 12:50:00,0.476,5,0.00396232255123179,0.00776615220041432
"32",4,"mussel_222",2025-06-27 12:50:00,0.445,5,0.0121243556529821,0.023763737079845
"33",4,"mussel_223",2025-06-27 12:50:00,0.3,5,0.089740180521325,0.175890753821797
"34",4,"mussel_224",2025-06-27 12:50:00,0.282,5,0.122722451083736,0.240536004124123
"35",4,"mussel_225",2025-06-27 12:50:00,0.408,5,0.02524480144505,0.0494798108322981
"36",4,"mussel_226",2025-06-27 12:50:00,0.472,5,0.0461215784638817,0.0903982937892082
"37",4,"mussel_227",2025-06-27 12:50:00,0.416,5,0.101915651398595,0.199754676741247
"38",4,"mussel_228",2025-06-27 12:50:00,0.448,5,0.0247830587297049,0.0485747951102215
"39",4,"mussel_229",2025-06-27 12:50:00,0.478,5,0.706609156464873,1.38495394667115
"40",4,"mussel_230",2025-06-27 12:50:00,1.108,5,0.707504558289203,1.38670893424684
"41",5,"mussel_221",2025-06-27 12:55:00,0.454,5,0.0104546640309481,0.0204911415006583
"42",5,"mussel_222",2025-06-27 12:55:00,0.422,5,0.117493404070186,0.230287071977565
"43",5,"mussel_223",2025-06-27 12:55:00,0.224,5,0.113781808739359,0.223012345129143
"44",5,"mussel_224",2025-06-27 12:55:00,0.469,5,0.0710387218353484,0.139235894797283
"45",5,"mussel_225",2025-06-27 12:55:00,0.382,5,0.0896688351658479,0.175750916925062
"46",5,"mussel_226",2025-06-27 12:55:00,0.426,5,0.102531946241159,0.200962614632672
"47",5,"mussel_227",2025-06-27 12:55:00,0.387,5,0.0893728146585974,0.175170716730851
"48",5,"mussel_228",2025-06-27 12:55:00,0.426,5,0.0135203550249245,0.026499895848852
"49",5,"mussel_229",2025-06-27 12:55:00,0.449,5,0.137001094886136,0.268522145976826
"50",5,"mussel_230",2025-06-27 12:55:00,0.674,5,0.916649496808895,1.79663301374543
"51",6,"mussel_221",2025-06-27 13:00:00,0.451,5,0.0268085807158827,0.0525448182031302
"52",6,"mussel_222",2025-06-27 13:00:00,0.466,5,0.00766159252375116,0.0150167213465523
"53",6,"mussel_223",2025-06-27 13:00:00,0.174,5,0.0883872162702277,0.173238943889646
"54",6,"mussel_224",2025-06-27 13:00:00,0.45,5,0.0137549990912395,0.0269597982188295
"55",6,"mussel_225",2025-06-27 13:00:00,0.387,5,0.0078549347546622,0.0153956721191379
"56",6,"mussel_226",2025-06-27 13:00:00,0.427,5,0.0219271521178652,0.0429772181510158
"57",6,"mussel_227",2025-06-27 13:00:00,0.396,5,0.0335335652742144,0.0657257879374603
"58",6,"mussel_228",2025-06-27 13:00:00,0.381,5,0.0201791972090071,0.0395512265296539
"59",6,"mussel_229",2025-06-27 13:00:00,0.793,5,0.213842231563365,0.419130773864196
"60",6,"mussel_230",2025-06-27 13:00:00,1.274,5,0.345980201745707,0.678121195421585
