"","i","id","time","hz","n","sd","ci"
"24",3,"mussel_54",2025-06-24 12:00:00,0.231,5,0.254651330253741,0.499116607297333
"25",3,"mussel_55",2025-06-24 12:00:00,0.378,5,0.181087547887755,0.35493159386
"26",3,"mussel_56",2025-06-24 12:00:00,0.534,5,0.0130384048104053,0.0255552734283944
"27",3,"mussel_57",2025-06-24 12:00:00,0.456,5,0.0106395488626163,0.0208535157707279
"28",3,"mussel_58",2025-06-24 12:00:00,0.517,5,0.0244192546978813,0.0478617392078474
"29",3,"mussel_59",2025-06-24 12:00:00,0.462,5,0.152110814868635,0.298137197142524
"30",3,"mussel_60",2025-06-24 12:00:00,0.614,5,0.315834291995027,0.619035212310253
"31",4,"mussel_51",2025-06-24 12:05:00,0.487,5,0.105812570141737,0.207392637477804
"32",4,"mussel_52",2025-06-24 12:05:00,0.376,5,0.110021361562198,0.215641868661909
"33",4,"mussel_53",2025-06-24 12:05:00,0.46,5,0.130750525811562,0.256271030590662
"34",4,"mussel_54",2025-06-24 12:05:00,0.344,5,0.3307411374474,0.648252629396904
"35",4,"mussel_55",2025-06-24 12:05:00,0.407,5,0.194614233806266,0.381443898260282
"36",4,"mussel_56",2025-06-24 12:05:00,0.511,5,0.00414728827066555,0.00812868501050447
"37",4,"mussel_57",2025-06-24 12:05:00,0.436,5,0.00474341649025257,0.00929709632089504
"38",4,"mussel_58",2025-06-24 12:05:00,0.502,5,0.00739594483484024,0.0144960518762869
"39",4,"mussel_59",2025-06-24 12:05:00,0.955,5,0.495087366027452,0.970371237413805
"40",4,"mussel_60",2025-06-24 12:05:00,1.048,5,0.372143520701355,0.729401300574656
"41",5,"mussel_51",2025-06-24 12:10:00,0.461,5,0.01113552872566,0.0218256363022937
"42",5,"mussel_52",2025-06-24 12:10:00,0.404,5,0.0667757440991862,0.130880458434405
"43",5,"mussel_53",2025-06-24 12:10:00,0.478,5,0.0174785582929485,0.0342579742541791
"44",5,"mussel_54",2025-06-24 12:10:00,0.566,5,0.887644636101633,1.7397834867592
"45",5,"mussel_55",2025-06-24 12:10:00,0.397,5,0.13761431611573,0.26972405958683
"46",5,"mussel_56",2025-06-24 12:10:00,0.507,5,0.00697853852894717,0.0136779355167364
"47",5,"mussel_57",2025-06-24 12:10:00,0.436,5,0.0386108792958669,0.0756773234198991
"48",5,"mussel_58",2025-06-24 12:10:00,0.528,5,0.00786129760281343,0.0154081433015143
"49",5,"mussel_59",2025-06-24 12:10:00,0.466,5,0.215481321696336,0.422343390524819
"50",5,"mussel_60",2025-06-24 12:10:00,0.699,5,0.376727620436835,0.738386136056197
"51",6,"mussel_51",2025-06-24 12:15:00,0.465,5,0.0436176569751288,0.0854906076712524
"52",6,"mussel_52",2025-06-24 12:15:00,0.41,5,0.172150225094247,0.337414441184725
"53",6,"mussel_53",2025-06-24 12:15:00,0.415,5,0.0907485537074834,0.177867165266667
"54",6,"mussel_54",2025-06-24 12:15:00,0.62,5,0.402372712792505,0.78865051707331
"55",6,"mussel_55",2025-06-24 12:15:00,0.504,5,0.0284552279906523,0.0557722468616785
"56",6,"mussel_56",2025-06-24 12:15:00,0.49,5,0.109734680024138,0.215079972847311
"57",6,"mussel_57",2025-06-24 12:15:00,0.427,5,0.00658027355054485,0.0128973361590679
"58",6,"mussel_58",2025-06-24 12:15:00,0.527,5,0.117469144884944,0.230239523974491
"59",6,"mussel_59",2025-06-24 12:15:00,0.463,5,0.0723567550405627,0.141819239879503
"60",6,"mussel_60",2025-06-24 12:15:00,0.464,5,0.743536011232812,1.45733058201631
