"","i","id","time","hz","n","sd","ci"
"1",1,"mussel_21",2025-06-24 10:10:00,0.261,3,0.0635714820759539,0.12460010486887
"2",1,"mussel_22",2025-06-24 10:10:00,0.208,3,0.0931826164045634,0.182637928152944
"3",1,"mussel_23",2025-06-24 10:10:00,0.157,3,0.0702092111715645,0.137610053896266
"4",1,"mussel_24",2025-06-24 10:10:00,0.239,3,0.0774402995861974,0.151782987188947
"5",1,"mussel_25",2025-06-24 10:10:00,0.147,3,0.0228108161479008,0.0447091996498856
"6",1,"mussel_26",2025-06-24 10:10:00,0.215,3,0.0578734251045619,0.113431913204941
"7",1,"mussel_27",2025-06-24 10:10:00,0.212,3,0.0160104132780304,0.0313804100249397
"8",1,"mussel_28",2025-06-24 10:10:00,0.123,3,0.0739278927965172,0.144898669881174
"9",1,"mussel_29",2025-06-24 10:10:00,0.479,3,0.164074170219853,0.321585373630912
"10",1,"mussel_30",2025-06-24 10:10:00,0.544,3,0.0862341772926102,0.169018987493516
"11",2,"mussel_21",2025-06-24 10:15:00,0.279,5,0.180328034426153,0.353442947475261
"12",2,"mussel_22",2025-06-24 10:15:00,0.543,5,0.134051482647526,0.262740905989151
"13",2,"mussel_23",2025-06-24 10:15:00,0.288,5,0.0991176069121929,0.194270509547898
"14",2,"mussel_24",2025-06-24 10:15:00,0.26,5,0.127178221406025,0.24926931395581
"15",2,"mussel_25",2025-06-24 10:15:00,0.452,5,0.152914355114227,0.299712136023885
"16",2,"mussel_26",2025-06-24 10:15:00,0.22,5,0.261314561400623,0.512176540345221
"17",2,"mussel_27",2025-06-24 10:15:00,0.428,5,0.707307429623074,1.38632256206123
"18",2,"mussel_28",2025-06-24 10:15:00,0.284,5,0.108898117522756,0.213440310344602
"19",2,"mussel_29",2025-06-24 10:15:00,0.546,5,0.194998717944503,0.382197487171227
"20",2,"mussel_30",2025-06-24 10:15:00,1.182,5,0.245809885887448,0.481787376339397
"21",3,"mussel_21",2025-06-24 10:20:00,0.533,5,0.170658137807724,0.334489950103138
"22",3,"mussel_22",2025-06-24 10:20:00,0.603,5,0.0362463791295075,0.0710429030938348
"23",3,"mussel_23",2025-06-24 10:20:00,0.393,5,0.0575412895232632,0.112780927465596
"24",3,"mussel_24",2025-06-24 10:20:00,0.576,5,0.0188202019117756,0.0368875957470801
"25",3,"mussel_25",2025-06-24 10:20:00,0.346,5,0.115031734751763,0.225462200113456
"26",3,"mussel_26",2025-06-24 10:20:00,0.532,5,0.188485277939684,0.369431144761781
"27",3,"mussel_27",2025-06-24 10:20:00,0.19,5,0.164852964789839,0.323111810988085
"28",3,"mussel_28",2025-06-24 10:20:00,0.351,5,0.12798710872584,0.250854733102646
"29",3,"mussel_29",2025-06-24 10:20:00,0.591,5,0.458837117068792,0.899320749454832
"30",3,"mussel_30",2025-06-24 10:20:00,0.505,5,0.229198603835189,0.449229263516971
"31",4,"mussel_21",2025-06-24 10:25:00,0.496,5,0.0296681647561827,0.0581496029221181
"32",4,"mussel_22",2025-06-24 10:25:00,0.501,5,0.0315245935739067,0.0617882034048572
"33",4,"mussel_23",2025-06-24 10:25:00,0.427,5,0.144413642014873,0.283050738349152
"34",4,"mussel_24",2025-06-24 10:25:00,0.599,5,0.034554305086342,0.0677264379692303
"35",4,"mussel_25",2025-06-24 10:25:00,0.482,5,0.0270702789051018,0.0530577466539996
