"","i","id","time","hz","n","sd","ci"
"1",1,"mussel_111",2025-06-24 15:05:00,0.53,5,0.0405918711074028,0.0795600673705095
"2",1,"mussel_112",2025-06-24 15:05:00,0.404,5,0.31069470545859,0.608961622698836
"3",1,"mussel_113",2025-06-24 15:05:00,0.531,5,0.153376334550021,0.300617615718041
"4",1,"mussel_114",2025-06-24 15:05:00,0.247,5,0.190342585881352,0.373071468327451
"5",1,"mussel_115",2025-06-24 15:05:00,0.209,5,0.0896242154777379,0.175663462336366
"6",1,"mussel_116",2025-06-24 15:05:00,0.545,5,0.0113490087672889,0.0222440571838862
"7",1,"mussel_117",2025-06-24 15:05:00,0.549,5,0.0162880324164707,0.0319245435362826
"8",1,"mussel_118",2025-06-24 15:05:00,0.565,5,0.0428217234590108,0.0839305779796612
"9",1,"mussel_119",2025-06-24 15:05:00,0.512,5,0.157345797528882,0.308397763156609
"10",1,"mussel_120",2025-06-24 15:05:00,0.48,5,0.236467333896249,0.463475974436648
"11",2,"mussel_111",2025-06-24 15:10:00,0.558,5,0.00961769203083562,0.0188506763804378
"12",2,"mussel_112",2025-06-24 15:10:00,0.509,5,0.0993242165838725,0.19467546450439
"13",2,"mussel_113",2025-06-24 15:10:00,0.535,5,0.0179916647367608,0.0352636628840511
"14",2,"mussel_114",2025-06-24 15:10:00,0.234,5,0.1288460321469,0.252538223007924
"15",2,"mussel_115",2025-06-24 15:10:00,0.295,5,0.0991902212922221,0.194412833732755
"16",2,"mussel_116",2025-06-24 15:10:00,0.549,5,0.147281363383152,0.288671472230977
"17",2,"mussel_117",2025-06-24 15:10:00,0.522,5,0.0231365511690918,0.0453476402914198
"18",2,"mussel_118",2025-06-24 15:10:00,0.52,5,0.0207412632209323,0.0406528759130274
"19",2,"mussel_119",2025-06-24 15:10:00,0.591,5,0.270785339337269,0.530739265101048
"20",2,"mussel_120",2025-06-24 15:10:00,0.547,5,0.436008371479264,0.854576408099358
"21",3,"mussel_111",2025-06-24 15:15:00,0.558,5,0.0232980685894775,0.0456642144353759
"22",3,"mussel_112",2025-06-24 15:15:00,0.499,5,0.0127593103261893,0.025008248239331
"23",3,"mussel_113",2025-06-24 15:15:00,0.507,5,0.016416455159382,0.0321762521123888
"24",3,"mussel_114",2025-06-24 15:15:00,0.336,5,0.143173670763866,0.280620394697178
"25",3,"mussel_115",2025-06-24 15:15:00,0.339,5,0.0916886034357597,0.179709662734089
"26",3,"mussel_116",2025-06-24 15:15:00,0.557,5,0.124461640676957,0.243944815726836
"27",3,"mussel_117",2025-06-24 15:15:00,0.464,5,0.130033841748985,0.25486632982801
"28",3,"mussel_118",2025-06-24 15:15:00,0.488,5,0.0132740348048361,0.0260171082174787
