"Mussel_ID","Group","Status","Rep","time_bin","time_mid_min","VC_5min_avg","n_points","Year","Month","Day","Hour","Minute","Second","batt_mV","Channel","Gape","Line_ID","Sensor_ID","Time_Machine","Beaker_ID","File_name","P_Status","Length.mm.","Intensity","Note","time","VC","q_low","q_high","VC_trim","VC_norm"
"B11","CM","uninfected","11",1,5,0.716614093682796,30,2025,7,11,16,55,0,4642,"Ch2",4042,2,"B","16:55-17:25",2,"00000017.DAT","uninfected","33,5",0,NA,2025-07-11 16:55:00,0.0157290265465139,0.015727081208983,0.0157309726061003,0.0157290265465139,0.499907224146111
"B11","CM","uninfected","11",2,10,0.799962889658444,30,2025,7,11,16,55,0,4642,"Ch2",4042,2,"B","16:55-17:25",2,"00000017.DAT","uninfected","33,5",0,NA,2025-07-11 16:55:00,0.0157290265465139,0.015727081208983,0.0157309726061003,0.0157290265465139,0.499907224146111
"B11","CM","uninfected","11",3,15,0.733290037934852,30,2025,7,11,16,55,0,4642,"Ch2",4042,2,"B","16:55-17:25",2,"00000017.DAT","uninfected","33,5",0,NA,2025-07-11 16:55:00,0.0157290265465139,0.015727081208983,0.0157309726061003,0.0157290265465139,0.499907224146111
"B11","CM","uninfected","11",4,20,0.599931964373815,30,2025,7,11,16,55,0,4642,"Ch2",4042,2,"B","16:55-17:25",2,"00000017.DAT","uninfected","33,5",0,NA,2025-07-11 16:55:00,0.0157290265465139,0.015727081208983,0.0157309726061003,0.0157290265465139,0.499907224146111
"B11","CM","uninfected","11",5,25,0.566592445983555,30,2025,7,11,16,55,0,4642,"Ch2",4042,2,"B","16:55-17:25",2,"00000017.DAT","uninfected","33,5",0,NA,2025-07-11 16:55:00,0.0157290265465139,0.015727081208983,0.0157309726061003,0.0157290265465139,0.499907224146111
"B11","CM","uninfected","11",6,30,0.666604816097407,30,2025,7,11,16,55,0,4642,"Ch2",4042,2,"B","16:55-17:25",2,"00000017.DAT","uninfected","33,5",0,NA,2025-07-11 16:55:00,0.0157290265465139,0.015727081208983,0.0157309726061003,0.0157290265465139,0.499907224146111
"B12","Control","uninfected","3",1,5,0.725935343519774,30,2025,7,3,10,50,0,5503,"Ch7",1476,7,"A","10:50-11:20",8,"00000009.DAT","uninfected","32,1",0,NA,2025-07-03 10:50:00,0.0260289603147677,0.0240967941260342,0.0271703054752368,0.0260289603147677,0.628651066876571
"B12","Control","uninfected","3",2,10,0.638183528366308,30,2025,7,3,10,50,0,5503,"Ch7",1476,7,"A","10:50-11:20",8,"00000009.DAT","uninfected","32,1",0,NA,2025-07-03 10:50:00,0.0260289603147677,0.0240967941260342,0.0271703054752368,0.0260289603147677,0.628651066876571
"B12","Control","uninfected","3",3,15,0.421896978651042,30,2025,7,3,10,50,0,5503,"Ch7",1476,7,"A","10:50-11:20",8,"00000009.DAT","uninfected","32,1",0,NA,2025-07-03 10:50:00,0.0260289603147677,0.0240967941260342,0.0271703054752368,0.0260289603147677,0.628651066876571
"B12","Control","uninfected","3",4,20,0.476980177101126,30,2025,7,3,10,50,0,5503,"Ch7",1476,7,"A","10:50-11:20",8,"00000009.DAT","uninfected","32,1",0,NA,2025-07-03 10:50:00,0.0260289603147677,0.0240967941260342,0.0271703054752368,0.0260289603147677,0.628651066876571
"B12","Control","uninfected","3",5,25,0.606143689273504,30,2025,7,3,10,50,0,5503,"Ch7",1476,7,"A","10:50-11:20",8,"00000009.DAT","uninfected","32,1",0,NA,2025-07-03 10:50:00,0.0260289603147677,0.0240967941260342,0.0271703054752368,0.0260289603147677,0.628651066876571
"B12","Control","uninfected","3",6,30,0.580557060266481,30,2025,7,3,10,50,0,5503,"Ch7",1476,7,"A","10:50-11:20",8,"00000009.DAT","uninfected","32,1",0,NA,2025-07-03 10:50:00,0.0260289603147677,0.0240967941260342,0.0271703054752368,0.0260289603147677,0.628651066876571
"B15","HS","uninfected","12",1,5,0.348283101503318,30,2025,7,15,11,0,0,4642,"Ch7",2427,7,"B","11:00-11:30",4,"00000018.DAT","uninfected","34,2",0,NA,2025-07-15 11:00:00,0.0202985544899112,0.0204714095551283,0.0260203092391331,0.0204714095551283,0
"B15","HS","uninfected","12",2,10,0.736843611067626,30,2025,7,15,11,0,0,4642,"Ch7",2427,7,"B","11:00-11:30",4,"00000018.DAT","uninfected","34,2",0,NA,2025-07-15 11:00:00,0.0202985544899112,0.0204714095551283,0.0260203092391331,0.0204714095551283,0
"B15","HS","uninfected","12",3,15,0.929045974982357,30,2025,7,15,11,0,0,4642,"Ch7",2427,7,"B","11:00-11:30",4,"00000018.DAT","uninfected","34,2",0,NA,2025-07-15 11:00:00,0.0202985544899112,0.0204714095551283,0.0260203092391331,0.0204714095551283,0
"B15","HS","uninfected","12",4,20,0.862008115792664,30,2025,7,15,11,0,0,4642,"Ch7",2427,7,"B","11:00-11:30",4,"00000018.DAT","uninfected","34,2",0,NA,2025-07-15 11:00:00,0.0202985544899112,0.0204714095551283,0.0260203092391331,0.0204714095551283,0
"B15","HS","uninfected","12",5,25,0.439633775890375,30,2025,7,15,11,0,0,4642,"Ch7",2427,7,"B","11:00-11:30",4,"00000018.DAT","uninfected","34,2",0,NA,2025-07-15 11:00:00,0.0202985544899112,0.0204714095551283,0.0260203092391331,0.0204714095551283,0
"B15","HS","uninfected","12",6,30,0.426891845246118,30,2025,7,15,11,0,0,4642,"Ch7",2427,7,"B","11:00-11:30",4,"00000018.DAT","uninfected","34,2",0,NA,2025-07-15 11:00:00,0.0202985544899112,0.0204714095551283,0.0260203092391331,0.0204714095551283,0
"B16","HS","uninfected","21",1,5,0.882817282457432,30,2025,7,17,16,35,0,4651,"Ch7",749,7,"B","16:35-17:05",4,"00000027.DAT","uninfected","30,6",0,NA,2025-07-17 16:35:00,0.0365392047620935,0.0341314930746615,0.0375346226635189,0.0365392047620935,0.707499266356294
"B16","HS","uninfected","21",2,10,0.626065611337991,30,2025,7,17,16,35,0,4651,"Ch7",749,7,"B","16:35-17:05",4,"00000027.DAT","uninfected","30,6",0,NA,2025-07-17 16:35:00,0.0365392047620935,0.0341314930746615,0.0375346226635189,0.0365392047620935,0.707499266356294
"B16","HS","uninfected","21",3,15,0.459015776507576,30,2025,7,17,16,35,0,4651,"Ch7",749,7,"B","16:35-17:05",4,"00000027.DAT","uninfected","30,6",0,NA,2025-07-17 16:35:00,0.0365392047620935,0.0341314930746615,0.0375346226635189,0.0365392047620935,0.707499266356294
"B16","HS","uninfected","21",4,20,0.526297615340762,30,2025,7,17,16,35,0,4651,"Ch7",749,7,"B","16:35-17:05",4,"00000027.DAT","uninfected","30,6",0,NA,2025-07-17 16:35:00,0.0365392047620935,0.0341314930746615,0.0375346226635189,0.0365392047620935,0.707499266356294
"B16","HS","uninfected","21",5,25,0.34156066017784,30,2025,7,17,16,35,0,4651,"Ch7",749,7,"B","16:35-17:05",4,"00000027.DAT","uninfected","30,6",0,NA,2025-07-17 16:35:00,0.0365392047620935,0.0341314930746615,0.0375346226635189,0.0365392047620935,0.707499266356294
"B16","HS","uninfected","21",6,30,0.242384649029468,30,2025,7,17,16,35,0,4651,"Ch7",749,7,"B","16:35-17:05",4,"00000027.DAT","uninfected","30,6",0,NA,2025-07-17 16:35:00,0.0365392047620935,0.0341314930746615,0.0375346226635189,0.0365392047620935,0.707499266356294
"B18","HT","uninfected","26",1,5,0.17594566993016,30,2025,7,24,16,20,0,5512,"Ch3",3857,3,"A","16:20-16:50",6,"00000032.DAT","uninfected","30,2",0,NA,2025-07-24 16:20:00,0.0161018279027475,0.0161110206998618,0.0164925855228116,0.0161110206998618,0
"B18","HT","uninfected","26",2,10,0.398619784173084,30,2025,7,24,16,20,0,5512,"Ch3",3857,3,"A","16:20-16:50",6,"00000032.DAT","uninfected","30,2",0,NA,2025-07-24 16:20:00,0.0161018279027475,0.0161110206998618,0.0164925855228116,0.0161110206998618,0
"B18","HT","uninfected","26",3,15,0.495405176139435,30,2025,7,24,16,20,0,5512,"Ch3",3857,3,"A","16:20-16:50",6,"00000032.DAT","uninfected","30,2",0,NA,2025-07-24 16:20:00,0.0161018279027475,0.0161110206998618,0.0164925855228116,0.0161110206998618,0
"B18","HT","uninfected","26",4,20,0.504042987195597,30,2025,7,24,16,20,0,5512,"Ch3",3857,3,"A","16:20-16:50",6,"00000032.DAT","uninfected","30,2",0,NA,2025-07-24 16:20:00,0.0161018279027475,0.0161110206998618,0.0164925855228116,0.0161110206998618,0
"B18","HT","uninfected","26",5,25,0.688753981162593,30,2025,7,24,16,20,0,5512,"Ch3",3857,3,"A","16:20-16:50",6,"00000032.DAT","uninfected","30,2",0,NA,2025-07-24 16:20:00,0.0161018279027475,0.0161110206998618,0.0164925855228116,0.0161110206998618,0
"B18","HT","uninfected","26",6,30,0.74426619865848,30,2025,7,24,16,20,0,5512,"Ch3",3857,3,"A","16:20-16:50",6,"00000032.DAT","uninfected","30,2",0,NA,2025-07-24 16:20:00,0.0161018279027475,0.0161110206998618,0.0164925855228116,0.0161110206998618,0
"B19","HS","uninfected","19",1,5,0.0516638655122059,30,2025,7,17,13,55,0,4651,"Ch7",1759,7,"B","13:55-14:25",4,"00000025.DAT","uninfected","32,2",0,NA,2025-07-17 13:55:00,0.0238433393695404,0.0231769819465489,0.0347105067250312,0.0238433393695404,0.0577756961371119
"B19","HS","uninfected","19",2,10,0.0191014111073999,30,2025,7,17,13,55,0,4651,"Ch7",1759,7,"B","13:55-14:25",4,"00000025.DAT","uninfected","32,2",0,NA,2025-07-17 13:55:00,0.0238433393695404,0.0231769819465489,0.0347105067250312,0.0238433393695404,0.0577756961371119
"B19","HS","uninfected","19",3,15,0.00393228550432861,30,2025,7,17,13,55,0,4651,"Ch7",1759,7,"B","13:55-14:25",4,"00000025.DAT","uninfected","32,2",0,NA,2025-07-17 13:55:00,0.0238433393695404,0.0231769819465489,0.0347105067250312,0.0238433393695404,0.0577756961371119
"B19","HS","uninfected","19",4,20,0.0263336161344768,30,2025,7,17,13,55,0,4651,"Ch7",1759,7,"B","13:55-14:25",4,"00000025.DAT","uninfected","32,2",0,NA,2025-07-17 13:55:00,0.0238433393695404,0.0231769819465489,0.0347105067250312,0.0238433393695404,0.0577756961371119
"B19","HS","uninfected","19",5,25,0.339744448984251,30,2025,7,17,13,55,0,4651,"Ch7",1759,7,"B","13:55-14:25",4,"00000025.DAT","uninfected","32,2",0,NA,2025-07-17 13:55:00,0.0238433393695404,0.0231769819465489,0.0347105067250312,0.0238433393695404,0.0577756961371119
"B19","HS","uninfected","19",6,30,0.889270738537157,30,2025,7,17,13,55,0,4651,"Ch7",1759,7,"B","13:55-14:25",4,"00000025.DAT","uninfected","32,2",0,NA,2025-07-17 13:55:00,0.0238433393695404,0.0231769819465489,0.0347105067250312,0.0238433393695404,0.0577756961371119
"B21","HT","uninfected","6",1,5,0.0109410071771742,30,2025,7,3,16,15,0,5503,"Ch3",3868,3,"A","16:15-16:45",6,"00000012.DAT","uninfected","32,1",0,NA,2025-07-03 16:15:00,0.0160789160346083,0.0160809948911733,0.0170957991626566,0.0160809948911733,0
"B21","HT","uninfected","6",2,10,0.163637790709345,30,2025,7,3,16,15,0,5503,"Ch3",3868,3,"A","16:15-16:45",6,"00000012.DAT","uninfected","32,1",0,NA,2025-07-03 16:15:00,0.0160789160346083,0.0160809948911733,0.0170957991626566,0.0160809948911733,0
"B21","HT","uninfected","6",3,15,0.202176081235899,30,2025,7,3,16,15,0,5503,"Ch3",3868,3,"A","16:15-16:45",6,"00000012.DAT","uninfected","32,1",0,NA,2025-07-03 16:15:00,0.0160789160346083,0.0160809948911733,0.0170957991626566,0.0160809948911733,0
"B21","HT","uninfected","6",4,20,0.621305984544948,30,2025,7,3,16,15,0,5503,"Ch3",3868,3,"A","16:15-16:45",6,"00000012.DAT","uninfected","32,1",0,NA,2025-07-03 16:15:00,0.0160789160346083,0.0160809948911733,0.0170957991626566,0.0160809948911733,0
"B21","HT","uninfected","6",5,25,0.829791941091431,30,2025,7,3,16,15,0,5503,"Ch3",3868,3,"A","16:15-16:45",6,"00000012.DAT","uninfected","32,1",0,NA,2025-07-03 16:15:00,0.0160789160346083,0.0160809948911733,0.0170957991626566,0.0160809948911733,0
"B21","HT","uninfected","6",6,30,0.528971163900953,23,2025,7,3,16,15,0,5503,"Ch3",3868,3,"A","16:15-16:45",6,"00000012.DAT","uninfected","32,1",0,NA,2025-07-03 16:15:00,0.0160789160346083,0.0160809948911733,0.0170957991626566,0.0160809948911733,0
"B22","HS","uninfected","1",1,5,0.183394265742509,30,2025,7,1,14,55,0,4632,"Ch7",1840,7,"B","14:55-15:25",4,"00000007.DAT","uninfected","30",0,NA,2025-07-01 14:55:00,0.0233126202060078,0.0234559037697707,0.0255939855320712,0.0234559037697707,0
"B22","HS","uninfected","1",2,10,0.637065909520509,30,2025,7,1,14,55,0,4632,"Ch7",1840,7,"B","14:55-15:25",4,"00000007.DAT","uninfected","30",0,NA,2025-07-01 14:55:00,0.0233126202060078,0.0234559037697707,0.0255939855320712,0.0234559037697707,0
"B22","HS","uninfected","1",3,15,0.89924194090016,30,2025,7,1,14,55,0,4632,"Ch7",1840,7,"B","14:55-15:25",4,"00000007.DAT","uninfected","30",0,NA,2025-07-01 14:55:00,0.0233126202060078,0.0234559037697707,0.0255939855320712,0.0234559037697707,0
"B22","HS","uninfected","1",4,20,0.917371413978679,30,2025,7,1,14,55,0,4632,"Ch7",1840,7,"B","14:55-15:25",4,"00000007.DAT","uninfected","30",0,NA,2025-07-01 14:55:00,0.0233126202060078,0.0234559037697707,0.0255939855320712,0.0234559037697707,0
"B22","HS","uninfected","1",5,25,0.88771834069716,30,2025,7,1,14,55,0,4632,"Ch7",1840,7,"B","14:55-15:25",4,"00000007.DAT","uninfected","30",0,NA,2025-07-01 14:55:00,0.0233126202060078,0.0234559037697707,0.0255939855320712,0.0234559037697707,0
"B22","HS","uninfected","1",6,30,0.888039943892175,30,2025,7,1,14,55,0,4632,"Ch7",1840,7,"B","14:55-15:25",4,"00000007.DAT","uninfected","30",0,NA,2025-07-01 14:55:00,0.0233126202060078,0.0234559037697707,0.0255939855320712,0.0234559037697707,0
"B23","CM","uninfected","14",1,5,0.10379513476784,30,2025,7,15,13,50,0,4642,"Ch2",3700,2,"B","13:50-14:20",2,"00000020.DAT","uninfected","30,8",0,NA,2025-07-15 13:50:00,0.0164398987305357,0.0163508744296885,0.0187231977033995,0.0164398987305357,0.0375262097850337
"B23","CM","uninfected","14",2,10,0.149016077247626,30,2025,7,15,13,50,0,4642,"Ch2",3700,2,"B","13:50-14:20",2,"00000020.DAT","uninfected","30,8",0,NA,2025-07-15 13:50:00,0.0164398987305357,0.0163508744296885,0.0187231977033995,0.0164398987305357,0.0375262097850337
"B23","CM","uninfected","14",3,15,0.214509688508237,30,2025,7,15,13,50,0,4642,"Ch2",3700,2,"B","13:50-14:20",2,"00000020.DAT","uninfected","30,8",0,NA,2025-07-15 13:50:00,0.0164398987305357,0.0163508744296885,0.0187231977033995,0.0164398987305357,0.0375262097850337
"B23","CM","uninfected","14",4,20,0.639191543411626,30,2025,7,15,13,50,0,4642,"Ch2",3700,2,"B","13:50-14:20",2,"00000020.DAT","uninfected","30,8",0,NA,2025-07-15 13:50:00,0.0164398987305357,0.0163508744296885,0.0187231977033995,0.0164398987305357,0.0375262097850337
"B23","CM","uninfected","14",5,25,0.751069626588055,30,2025,7,15,13,50,0,4642,"Ch2",3700,2,"B","13:50-14:20",2,"00000020.DAT","uninfected","30,8",0,NA,2025-07-15 13:50:00,0.0164398987305357,0.0163508744296885,0.0187231977033995,0.0164398987305357,0.0375262097850337
"B23","CM","uninfected","14",6,30,0.907860932356238,30,2025,7,15,13,50,0,4642,"Ch2",3700,2,"B","13:50-14:20",2,"00000020.DAT","uninfected","30,8",0,NA,2025-07-15 13:50:00,0.0164398987305357,0.0163508744296885,0.0187231977033995,0.0164398987305357,0.0375262097850337
"B28","Control","uninfected","8",1,5,0.00066596356856286,30,2025,7,11,12,35,0,5507,"Ch7",2361,7,"A","12:35-13:05",8,"00000014.DAT","uninfected","31,5",0,NA,2025-07-11 12:35:00,0.0205803144654915,0.0205803144654915,0.0314972263414389,0.0205803144654915,0
"B28","Control","uninfected","8",2,10,0.0375952260580577,30,2025,7,11,12,35,0,5507,"Ch7",2361,7,"A","12:35-13:05",8,"00000014.DAT","uninfected","31,5",0,NA,2025-07-11 12:35:00,0.0205803144654915,0.0205803144654915,0.0314972263414389,0.0205803144654915,0
"B28","Control","uninfected","8",3,15,0.804142355391871,30,2025,7,11,12,35,0,5507,"Ch7",2361,7,"A","12:35-13:05",8,"00000014.DAT","uninfected","31,5",0,NA,2025-07-11 12:35:00,0.0205803144654915,0.0205803144654915,0.0314972263414389,0.0205803144654915,0
"B28","Control","uninfected","8",4,20,0.912955065833343,30,2025,7,11,12,35,0,5507,"Ch7",2361,7,"A","12:35-13:05",8,"00000014.DAT","uninfected","31,5",0,NA,2025-07-11 12:35:00,0.0205803144654915,0.0205803144654915,0.0314972263414389,0.0205803144654915,0
"B28","Control","uninfected","8",5,25,0.598814062321664,30,2025,7,11,12,35,0,5507,"Ch7",2361,7,"A","12:35-13:05",8,"00000014.DAT","uninfected","31,5",0,NA,2025-07-11 12:35:00,0.0205803144654915,0.0205803144654915,0.0314972263414389,0.0205803144654915,0
"B28","Control","uninfected","8",6,30,0.828334124439367,30,2025,7,11,12,35,0,5507,"Ch7",2361,7,"A","12:35-13:05",8,"00000014.DAT","uninfected","31,5",0,NA,2025-07-11 12:35:00,0.0205803144654915,0.0205803144654915,0.0314972263414389,0.0205803144654915,0
"B31","Control","uninfected","12",1,5,0.115837471127151,30,2025,7,15,11,0,0,5512,"Ch7",776,7,"A","11:00-11:30",8,"00000018.DAT","uninfected","30,2",0,NA,2025-07-15 11:00:00,0.0358979079308869,0.034790241449776,0.0378777009539285,0.0358979079308869,0.35876308000837
"B31","Control","uninfected","12",2,10,0.478160450670412,30,2025,7,15,11,0,0,5512,"Ch7",776,7,"A","11:00-11:30",8,"00000018.DAT","uninfected","30,2",0,NA,2025-07-15 11:00:00,0.0358979079308869,0.034790241449776,0.0378777009539285,0.0358979079308869,0.35876308000837
"B31","Control","uninfected","12",3,15,0.429490889163221,30,2025,7,15,11,0,0,5512,"Ch7",776,7,"A","11:00-11:30",8,"00000018.DAT","uninfected","30,2",0,NA,2025-07-15 11:00:00,0.0358979079308869,0.034790241449776,0.0378777009539285,0.0358979079308869,0.35876308000837
"B31","Control","uninfected","12",4,20,0.585747717941837,30,2025,7,15,11,0,0,5512,"Ch7",776,7,"A","11:00-11:30",8,"00000018.DAT","uninfected","30,2",0,NA,2025-07-15 11:00:00,0.0358979079308869,0.034790241449776,0.0378777009539285,0.0358979079308869,0.35876308000837
"B31","Control","uninfected","12",5,25,0.622511130010521,30,2025,7,15,11,0,0,5512,"Ch7",776,7,"A","11:00-11:30",8,"00000018.DAT","uninfected","30,2",0,NA,2025-07-15 11:00:00,0.0358979079308869,0.034790241449776,0.0378777009539285,0.0358979079308869,0.35876308000837
"B31","Control","uninfected","12",6,30,0.605636683074984,30,2025,7,15,11,0,0,5512,"Ch7",776,7,"A","11:00-11:30",8,"00000018.DAT","uninfected","30,2",0,NA,2025-07-15 11:00:00,0.0358979079308869,0.034790241449776,0.0378777009539285,0.0358979079308869,0.35876308000837
"B34","HT","uninfected","19",1,5,0.20831643092505,30,2025,7,17,13,55,0,5512,"Ch3",3147,3,"A","13:55-14:25",6,"00000025.DAT","uninfected","33,5",0,NA,2025-07-17 13:55:00,0.0178259066765246,0.0178281729817183,0.0190251712889303,0.0178281729817183,0
"B34","HT","uninfected","19",2,10,0.350763827469777,30,2025,7,17,13,55,0,5512,"Ch3",3147,3,"A","13:55-14:25",6,"00000025.DAT","uninfected","33,5",0,NA,2025-07-17 13:55:00,0.0178259066765246,0.0178281729817183,0.0190251712889303,0.0178281729817183,0
"B34","HT","uninfected","19",3,15,0.387872679333209,30,2025,7,17,13,55,0,5512,"Ch3",3147,3,"A","13:55-14:25",6,"00000025.DAT","uninfected","33,5",0,NA,2025-07-17 13:55:00,0.0178259066765246,0.0178281729817183,0.0190251712889303,0.0178281729817183,0
"B34","HT","uninfected","19",4,20,0.664858199759971,30,2025,7,17,13,55,0,5512,"Ch3",3147,3,"A","13:55-14:25",6,"00000025.DAT","uninfected","33,5",0,NA,2025-07-17 13:55:00,0.0178259066765246,0.0178281729817183,0.0190251712889303,0.0178281729817183,0
"B34","HT","uninfected","19",5,25,0.49202609526696,30,2025,7,17,13,55,0,5512,"Ch3",3147,3,"A","13:55-14:25",6,"00000025.DAT","uninfected","33,5",0,NA,2025-07-17 13:55:00,0.0178259066765246,0.0178281729817183,0.0190251712889303,0.0178281729817183,0
"B34","HT","uninfected","19",6,30,0.530327901657193,30,2025,7,17,13,55,0,5512,"Ch3",3147,3,"A","13:55-14:25",6,"00000025.DAT","uninfected","33,5",0,NA,2025-07-17 13:55:00,0.0178259066765246,0.0178281729817183,0.0190251712889303,0.0178281729817183,0
"B35","HS","uninfected","3",1,5,0.741944488979167,30,2025,7,3,10,50,0,4632,"Ch7",3089,7,"B","10:50-11:20",4,"00000009.DAT","uninfected","28,2",0,NA,2025-07-03 10:50:00,0.0179924807142638,0.0171086464745687,0.0180076943422645,0.0179924807142638,0.983078066755611
"B35","HS","uninfected","3",2,10,0.597418476963416,30,2025,7,3,10,50,0,4632,"Ch7",3089,7,"B","10:50-11:20",4,"00000009.DAT","uninfected","28,2",0,NA,2025-07-03 10:50:00,0.0179924807142638,0.0171086464745687,0.0180076943422645,0.0179924807142638,0.983078066755611
"B35","HS","uninfected","3",3,15,0.0184123884576689,30,2025,7,3,10,50,0,4632,"Ch7",3089,7,"B","10:50-11:20",4,"00000009.DAT","uninfected","28,2",0,NA,2025-07-03 10:50:00,0.0179924807142638,0.0171086464745687,0.0180076943422645,0.0179924807142638,0.983078066755611
"B35","HS","uninfected","3",4,20,0.0297776551960113,30,2025,7,3,10,50,0,4632,"Ch7",3089,7,"B","10:50-11:20",4,"00000009.DAT","uninfected","28,2",0,NA,2025-07-03 10:50:00,0.0179924807142638,0.0171086464745687,0.0180076943422645,0.0179924807142638,0.983078066755611
"B35","HS","uninfected","3",5,25,0.0348166149900561,30,2025,7,3,10,50,0,4632,"Ch7",3089,7,"B","10:50-11:20",4,"00000009.DAT","uninfected","28,2",0,NA,2025-07-03 10:50:00,0.0179924807142638,0.0171086464745687,0.0180076943422645,0.0179924807142638,0.983078066755611
"B35","HS","uninfected","3",6,30,0.0370574642714416,30,2025,7,3,10,50,0,4632,"Ch7",3089,7,"B","10:50-11:20",4,"00000009.DAT","uninfected","28,2",0,NA,2025-07-03 10:50:00,0.0179924807142638,0.0171086464745687,0.0180076943422645,0.0179924807142638,0.983078066755611
"B37","HT","uninfected","3",1,5,0.62770860525019,30,2025,7,3,10,50,0,5503,"Ch3",2255,3,"A","10:50-11:20",6,"00000009.DAT","uninfected","32",0,NA,2025-07-03 10:50:00,0.0210584657571331,0.0182137583755753,0.0238909358200467,0.0210584657571331,0.501077764326007
"B37","HT","uninfected","3",2,10,0.714986375695895,30,2025,7,3,10,50,0,5503,"Ch3",2255,3,"A","10:50-11:20",6,"00000009.DAT","uninfected","32",0,NA,2025-07-03 10:50:00,0.0210584657571331,0.0182137583755753,0.0238909358200467,0.0210584657571331,0.501077764326007
"B37","HT","uninfected","3",3,15,0.4848953590842,30,2025,7,3,10,50,0,5503,"Ch3",2255,3,"A","10:50-11:20",6,"00000009.DAT","uninfected","32",0,NA,2025-07-03 10:50:00,0.0210584657571331,0.0182137583755753,0.0238909358200467,0.0210584657571331,0.501077764326007
"B37","HT","uninfected","3",4,20,0.419048912886827,30,2025,7,3,10,50,0,5503,"Ch3",2255,3,"A","10:50-11:20",6,"00000009.DAT","uninfected","32",0,NA,2025-07-03 10:50:00,0.0210584657571331,0.0182137583755753,0.0238909358200467,0.0210584657571331,0.501077764326007
"B37","HT","uninfected","3",5,25,0.200949792198889,30,2025,7,3,10,50,0,5503,"Ch3",2255,3,"A","10:50-11:20",6,"00000009.DAT","uninfected","32",0,NA,2025-07-03 10:50:00,0.0210584657571331,0.0182137583755753,0.0238909358200467,0.0210584657571331,0.501077764326007
"B37","HT","uninfected","3",6,30,0.368049676032352,30,2025,7,3,10,50,0,5503,"Ch3",2255,3,"A","10:50-11:20",6,"00000009.DAT","uninfected","32",0,NA,2025-07-03 10:50:00,0.0210584657571331,0.0182137583755753,0.0238909358200467,0.0210584657571331,0.501077764326007
"B38","Control","uninfected","13",1,5,0.228488239514783,30,2025,7,15,12,25,0,5512,"Ch7",1991,7,"A","12:25-12:55",8,"00000019.DAT","uninfected","30,9",0,NA,2025-07-15 12:25:00,0.0224111617451764,0.0228170501643849,0.0299020944231305,0.0228170501643849,0
"B38","Control","uninfected","13",2,10,0.41075896180922,30,2025,7,15,12,25,0,5512,"Ch7",1991,7,"A","12:25-12:55",8,"00000019.DAT","uninfected","30,9",0,NA,2025-07-15 12:25:00,0.0224111617451764,0.0228170501643849,0.0299020944231305,0.0228170501643849,0
"B38","Control","uninfected","13",3,15,0.766711412040326,30,2025,7,15,12,25,0,5512,"Ch7",1991,7,"A","12:25-12:55",8,"00000019.DAT","uninfected","30,9",0,NA,2025-07-15 12:25:00,0.0224111617451764,0.0228170501643849,0.0299020944231305,0.0228170501643849,0
"B38","Control","uninfected","13",4,20,0.942852407738218,30,2025,7,15,12,25,0,5512,"Ch7",1991,7,"A","12:25-12:55",8,"00000019.DAT","uninfected","30,9",0,NA,2025-07-15 12:25:00,0.0224111617451764,0.0228170501643849,0.0299020944231305,0.0228170501643849,0
"B38","Control","uninfected","13",5,25,0.916308717028212,30,2025,7,15,12,25,0,5512,"Ch7",1991,7,"A","12:25-12:55",8,"00000019.DAT","uninfected","30,9",0,NA,2025-07-15 12:25:00,0.0224111617451764,0.0228170501643849,0.0299020944231305,0.0228170501643849,0
"B38","Control","uninfected","13",6,30,0.912590565791344,30,2025,7,15,12,25,0,5512,"Ch7",1991,7,"A","12:25-12:55",8,"00000019.DAT","uninfected","30,9",0,NA,2025-07-15 12:25:00,0.0224111617451764,0.0228170501643849,0.0299020944231305,0.0228170501643849,0
"B39","Control","uninfected","1",1,5,0.00290492338271804,30,2025,7,1,14,55,0,5503,"Ch7",2698,7,"A","14:55-15:25",8,"00000007.DAT","uninfected","31,9",0,NA,2025-07-01 14:55:00,0.019252140716413,0.019252140716413,0.0254873665268947,0.019252140716413,0
"B39","Control","uninfected","1",2,10,0.0852136786999309,30,2025,7,1,14,55,0,5503,"Ch7",2698,7,"A","14:55-15:25",8,"00000007.DAT","uninfected","31,9",0,NA,2025-07-01 14:55:00,0.019252140716413,0.019252140716413,0.0254873665268947,0.019252140716413,0
"B39","Control","uninfected","1",3,15,0.673752051807284,30,2025,7,1,14,55,0,5503,"Ch7",2698,7,"A","14:55-15:25",8,"00000007.DAT","uninfected","31,9",0,NA,2025-07-01 14:55:00,0.019252140716413,0.019252140716413,0.0254873665268947,0.019252140716413,0
"B39","Control","uninfected","1",4,20,0.605921694997637,30,2025,7,1,14,55,0,5503,"Ch7",2698,7,"A","14:55-15:25",8,"00000007.DAT","uninfected","31,9",0,NA,2025-07-01 14:55:00,0.019252140716413,0.019252140716413,0.0254873665268947,0.019252140716413,0
"B39","Control","uninfected","1",5,25,0.681200589845062,30,2025,7,1,14,55,0,5503,"Ch7",2698,7,"A","14:55-15:25",8,"00000007.DAT","uninfected","31,9",0,NA,2025-07-01 14:55:00,0.019252140716413,0.019252140716413,0.0254873665268947,0.019252140716413,0
