"Mussel_ID","Group","Status","Rep","time_bin","time_mid_min","n_points","VC_5min_CV","Year","Month","Day","Hour","Minute","Second","batt_mV","Channel","Gape","Line_ID","Sensor_ID","Time_Machine","Beaker_ID","File_name","P_Status","Length.mm.","Intensity","Note","time","VC","q_low","q_high","VC_trim","VC_norm"
"B11","CM","uninfected","11",1,5,30,0.351723791636741,2025,7,11,16,55,0,4642,"Ch2",4042,2,"B","16:55-17:25",2,"00000017.DAT","uninfected","33,5",0,NA,2025-07-11 16:55:00,0.0157290265465139,0.015727081208983,0.0157309726061003,0.0157290265465139,0.499907224146111
"B11","CM","uninfected","11",2,10,30,0.311492783570801,2025,7,11,16,55,0,4642,"Ch2",4042,2,"B","16:55-17:25",2,"00000017.DAT","uninfected","33,5",0,NA,2025-07-11 16:55:00,0.0157290265465139,0.015727081208983,0.0157309726061003,0.0157290265465139,0.499907224146111
"B11","CM","uninfected","11",3,15,30,0.389627297550762,2025,7,11,16,55,0,4642,"Ch2",4042,2,"B","16:55-17:25",2,"00000017.DAT","uninfected","33,5",0,NA,2025-07-11 16:55:00,0.0157290265465139,0.015727081208983,0.0157309726061003,0.0157290265465139,0.499907224146111
"B11","CM","uninfected","11",4,20,30,0.4036227181741,2025,7,11,16,55,0,4642,"Ch2",4042,2,"B","16:55-17:25",2,"00000017.DAT","uninfected","33,5",0,NA,2025-07-11 16:55:00,0.0157290265465139,0.015727081208983,0.0157309726061003,0.0157290265465139,0.499907224146111
"B11","CM","uninfected","11",5,25,30,0.383185171682292,2025,7,11,16,55,0,4642,"Ch2",4042,2,"B","16:55-17:25",2,"00000017.DAT","uninfected","33,5",0,NA,2025-07-11 16:55:00,0.0157290265465139,0.015727081208983,0.0157309726061003,0.0157290265465139,0.499907224146111
"B11","CM","uninfected","11",6,30,30,0.359697571289162,2025,7,11,16,55,0,4642,"Ch2",4042,2,"B","16:55-17:25",2,"00000017.DAT","uninfected","33,5",0,NA,2025-07-11 16:55:00,0.0157290265465139,0.015727081208983,0.0157309726061003,0.0157290265465139,0.499907224146111
"B12","Control","uninfected","3",1,5,30,0.110274362717005,2025,7,3,10,50,0,5503,"Ch7",1476,7,"A","10:50-11:20",8,"00000009.DAT","uninfected","32,1",0,NA,2025-07-03 10:50:00,0.0260289603147677,0.0240967941260342,0.0271703054752368,0.0260289603147677,0.628651066876571
"B12","Control","uninfected","3",2,10,30,0.327329740999367,2025,7,3,10,50,0,5503,"Ch7",1476,7,"A","10:50-11:20",8,"00000009.DAT","uninfected","32,1",0,NA,2025-07-03 10:50:00,0.0260289603147677,0.0240967941260342,0.0271703054752368,0.0260289603147677,0.628651066876571
"B12","Control","uninfected","3",3,15,30,0.0944225161475094,2025,7,3,10,50,0,5503,"Ch7",1476,7,"A","10:50-11:20",8,"00000009.DAT","uninfected","32,1",0,NA,2025-07-03 10:50:00,0.0260289603147677,0.0240967941260342,0.0271703054752368,0.0260289603147677,0.628651066876571
"B12","Control","uninfected","3",4,20,30,0.146615240499283,2025,7,3,10,50,0,5503,"Ch7",1476,7,"A","10:50-11:20",8,"00000009.DAT","uninfected","32,1",0,NA,2025-07-03 10:50:00,0.0260289603147677,0.0240967941260342,0.0271703054752368,0.0260289603147677,0.628651066876571
"B12","Control","uninfected","3",5,25,30,0.645191804235301,2025,7,3,10,50,0,5503,"Ch7",1476,7,"A","10:50-11:20",8,"00000009.DAT","uninfected","32,1",0,NA,2025-07-03 10:50:00,0.0260289603147677,0.0240967941260342,0.0271703054752368,0.0260289603147677,0.628651066876571
"B12","Control","uninfected","3",6,30,30,0.399128312475596,2025,7,3,10,50,0,5503,"Ch7",1476,7,"A","10:50-11:20",8,"00000009.DAT","uninfected","32,1",0,NA,2025-07-03 10:50:00,0.0260289603147677,0.0240967941260342,0.0271703054752368,0.0260289603147677,0.628651066876571
"B15","HS","uninfected","12",1,5,30,0.762477757299368,2025,7,15,11,0,0,4642,"Ch7",2427,7,"B","11:00-11:30",4,"00000018.DAT","uninfected","34,2",0,NA,2025-07-15 11:00:00,0.0202985544899112,0.0204714095551283,0.0260203092391331,0.0204714095551283,0
"B15","HS","uninfected","12",2,10,30,0.0420547582808921,2025,7,15,11,0,0,4642,"Ch7",2427,7,"B","11:00-11:30",4,"00000018.DAT","uninfected","34,2",0,NA,2025-07-15 11:00:00,0.0202985544899112,0.0204714095551283,0.0260203092391331,0.0204714095551283,0
"B15","HS","uninfected","12",3,15,30,0.0861624725749616,2025,7,15,11,0,0,4642,"Ch7",2427,7,"B","11:00-11:30",4,"00000018.DAT","uninfected","34,2",0,NA,2025-07-15 11:00:00,0.0202985544899112,0.0204714095551283,0.0260203092391331,0.0204714095551283,0
"B15","HS","uninfected","12",4,20,30,0.0865290514652167,2025,7,15,11,0,0,4642,"Ch7",2427,7,"B","11:00-11:30",4,"00000018.DAT","uninfected","34,2",0,NA,2025-07-15 11:00:00,0.0202985544899112,0.0204714095551283,0.0260203092391331,0.0204714095551283,0
"B15","HS","uninfected","12",5,25,30,0.201747021525291,2025,7,15,11,0,0,4642,"Ch7",2427,7,"B","11:00-11:30",4,"00000018.DAT","uninfected","34,2",0,NA,2025-07-15 11:00:00,0.0202985544899112,0.0204714095551283,0.0260203092391331,0.0204714095551283,0
"B15","HS","uninfected","12",6,30,30,0.249429492383866,2025,7,15,11,0,0,4642,"Ch7",2427,7,"B","11:00-11:30",4,"00000018.DAT","uninfected","34,2",0,NA,2025-07-15 11:00:00,0.0202985544899112,0.0204714095551283,0.0260203092391331,0.0204714095551283,0
"B16","HS","uninfected","21",1,5,30,0.107765583988463,2025,7,17,16,35,0,4651,"Ch7",749,7,"B","16:35-17:05",4,"00000027.DAT","uninfected","30,6",0,NA,2025-07-17 16:35:00,0.0365392047620935,0.0341314930746615,0.0375346226635189,0.0365392047620935,0.707499266356294
"B16","HS","uninfected","21",2,10,30,0.189990126975622,2025,7,17,16,35,0,4651,"Ch7",749,7,"B","16:35-17:05",4,"00000027.DAT","uninfected","30,6",0,NA,2025-07-17 16:35:00,0.0365392047620935,0.0341314930746615,0.0375346226635189,0.0365392047620935,0.707499266356294
"B16","HS","uninfected","21",3,15,30,0.213091211950159,2025,7,17,16,35,0,4651,"Ch7",749,7,"B","16:35-17:05",4,"00000027.DAT","uninfected","30,6",0,NA,2025-07-17 16:35:00,0.0365392047620935,0.0341314930746615,0.0375346226635189,0.0365392047620935,0.707499266356294
"B16","HS","uninfected","21",4,20,30,0.462279175908179,2025,7,17,16,35,0,4651,"Ch7",749,7,"B","16:35-17:05",4,"00000027.DAT","uninfected","30,6",0,NA,2025-07-17 16:35:00,0.0365392047620935,0.0341314930746615,0.0375346226635189,0.0365392047620935,0.707499266356294
"B16","HS","uninfected","21",5,25,30,0.352452786774705,2025,7,17,16,35,0,4651,"Ch7",749,7,"B","16:35-17:05",4,"00000027.DAT","uninfected","30,6",0,NA,2025-07-17 16:35:00,0.0365392047620935,0.0341314930746615,0.0375346226635189,0.0365392047620935,0.707499266356294
"B16","HS","uninfected","21",6,30,30,0.608964834991084,2025,7,17,16,35,0,4651,"Ch7",749,7,"B","16:35-17:05",4,"00000027.DAT","uninfected","30,6",0,NA,2025-07-17 16:35:00,0.0365392047620935,0.0341314930746615,0.0375346226635189,0.0365392047620935,0.707499266356294
"B18","HT","uninfected","26",1,5,30,0.50267029547702,2025,7,24,16,20,0,5512,"Ch3",3857,3,"A","16:20-16:50",6,"00000032.DAT","uninfected","30,2",0,NA,2025-07-24 16:20:00,0.0161018279027475,0.0161110206998618,0.0164925855228116,0.0161110206998618,0
"B18","HT","uninfected","26",2,10,30,0.247535980303404,2025,7,24,16,20,0,5512,"Ch3",3857,3,"A","16:20-16:50",6,"00000032.DAT","uninfected","30,2",0,NA,2025-07-24 16:20:00,0.0161018279027475,0.0161110206998618,0.0164925855228116,0.0161110206998618,0
"B18","HT","uninfected","26",3,15,30,0.0574372486230292,2025,7,24,16,20,0,5512,"Ch3",3857,3,"A","16:20-16:50",6,"00000032.DAT","uninfected","30,2",0,NA,2025-07-24 16:20:00,0.0161018279027475,0.0161110206998618,0.0164925855228116,0.0161110206998618,0
"B18","HT","uninfected","26",4,20,30,0.132040123151786,2025,7,24,16,20,0,5512,"Ch3",3857,3,"A","16:20-16:50",6,"00000032.DAT","uninfected","30,2",0,NA,2025-07-24 16:20:00,0.0161018279027475,0.0161110206998618,0.0164925855228116,0.0161110206998618,0
"B18","HT","uninfected","26",5,25,30,0.127106206156255,2025,7,24,16,20,0,5512,"Ch3",3857,3,"A","16:20-16:50",6,"00000032.DAT","uninfected","30,2",0,NA,2025-07-24 16:20:00,0.0161018279027475,0.0161110206998618,0.0164925855228116,0.0161110206998618,0
"B18","HT","uninfected","26",6,30,30,0.147112540526843,2025,7,24,16,20,0,5512,"Ch3",3857,3,"A","16:20-16:50",6,"00000032.DAT","uninfected","30,2",0,NA,2025-07-24 16:20:00,0.0161018279027475,0.0161110206998618,0.0164925855228116,0.0161110206998618,0
"B19","HS","uninfected","19",1,5,30,0.162881172110869,2025,7,17,13,55,0,4651,"Ch7",1759,7,"B","13:55-14:25",4,"00000025.DAT","uninfected","32,2",0,NA,2025-07-17 13:55:00,0.0238433393695404,0.0231769819465489,0.0347105067250312,0.0238433393695404,0.0577756961371119
"B19","HS","uninfected","19",2,10,30,0.236253604542062,2025,7,17,13,55,0,4651,"Ch7",1759,7,"B","13:55-14:25",4,"00000025.DAT","uninfected","32,2",0,NA,2025-07-17 13:55:00,0.0238433393695404,0.0231769819465489,0.0347105067250312,0.0238433393695404,0.0577756961371119
"B19","HS","uninfected","19",3,15,30,1.37294275900486,2025,7,17,13,55,0,4651,"Ch7",1759,7,"B","13:55-14:25",4,"00000025.DAT","uninfected","32,2",0,NA,2025-07-17 13:55:00,0.0238433393695404,0.0231769819465489,0.0347105067250312,0.0238433393695404,0.0577756961371119
"B19","HS","uninfected","19",4,20,30,0.45381036467733,2025,7,17,13,55,0,4651,"Ch7",1759,7,"B","13:55-14:25",4,"00000025.DAT","uninfected","32,2",0,NA,2025-07-17 13:55:00,0.0238433393695404,0.0231769819465489,0.0347105067250312,0.0238433393695404,0.0577756961371119
"B19","HS","uninfected","19",5,25,30,0.497091294955415,2025,7,17,13,55,0,4651,"Ch7",1759,7,"B","13:55-14:25",4,"00000025.DAT","uninfected","32,2",0,NA,2025-07-17 13:55:00,0.0238433393695404,0.0231769819465489,0.0347105067250312,0.0238433393695404,0.0577756961371119
"B19","HS","uninfected","19",6,30,30,0.135287191000866,2025,7,17,13,55,0,4651,"Ch7",1759,7,"B","13:55-14:25",4,"00000025.DAT","uninfected","32,2",0,NA,2025-07-17 13:55:00,0.0238433393695404,0.0231769819465489,0.0347105067250312,0.0238433393695404,0.0577756961371119
"B21","HT","uninfected","6",1,5,30,0.435848949515233,2025,7,3,16,15,0,5503,"Ch3",3868,3,"A","16:15-16:45",6,"00000012.DAT","uninfected","32,1",0,NA,2025-07-03 16:15:00,0.0160789160346083,0.0160809948911733,0.0170957991626566,0.0160809948911733,0
"B21","HT","uninfected","6",2,10,30,0.787754751477354,2025,7,3,16,15,0,5503,"Ch3",3868,3,"A","16:15-16:45",6,"00000012.DAT","uninfected","32,1",0,NA,2025-07-03 16:15:00,0.0160789160346083,0.0160809948911733,0.0170957991626566,0.0160809948911733,0
"B21","HT","uninfected","6",3,15,30,0.490336793246424,2025,7,3,16,15,0,5503,"Ch3",3868,3,"A","16:15-16:45",6,"00000012.DAT","uninfected","32,1",0,NA,2025-07-03 16:15:00,0.0160789160346083,0.0160809948911733,0.0170957991626566,0.0160809948911733,0
"B21","HT","uninfected","6",4,20,30,0.2163906254322,2025,7,3,16,15,0,5503,"Ch3",3868,3,"A","16:15-16:45",6,"00000012.DAT","uninfected","32,1",0,NA,2025-07-03 16:15:00,0.0160789160346083,0.0160809948911733,0.0170957991626566,0.0160809948911733,0
"B21","HT","uninfected","6",5,25,30,0.089093932535307,2025,7,3,16,15,0,5503,"Ch3",3868,3,"A","16:15-16:45",6,"00000012.DAT","uninfected","32,1",0,NA,2025-07-03 16:15:00,0.0160789160346083,0.0160809948911733,0.0170957991626566,0.0160809948911733,0
"B21","HT","uninfected","6",6,30,23,0.471506463086846,2025,7,3,16,15,0,5503,"Ch3",3868,3,"A","16:15-16:45",6,"00000012.DAT","uninfected","32,1",0,NA,2025-07-03 16:15:00,0.0160789160346083,0.0160809948911733,0.0170957991626566,0.0160809948911733,0
"B22","HS","uninfected","1",1,5,30,0.556401859612152,2025,7,1,14,55,0,4632,"Ch7",1840,7,"B","14:55-15:25",4,"00000007.DAT","uninfected","30",0,NA,2025-07-01 14:55:00,0.0233126202060078,0.0234559037697707,0.0255939855320712,0.0234559037697707,0
"B22","HS","uninfected","1",2,10,30,0.277722001943281,2025,7,1,14,55,0,4632,"Ch7",1840,7,"B","14:55-15:25",4,"00000007.DAT","uninfected","30",0,NA,2025-07-01 14:55:00,0.0233126202060078,0.0234559037697707,0.0255939855320712,0.0234559037697707,0
"B22","HS","uninfected","1",3,15,30,0.0760138302072849,2025,7,1,14,55,0,4632,"Ch7",1840,7,"B","14:55-15:25",4,"00000007.DAT","uninfected","30",0,NA,2025-07-01 14:55:00,0.0233126202060078,0.0234559037697707,0.0255939855320712,0.0234559037697707,0
"B22","HS","uninfected","1",4,20,30,0.0178115677157254,2025,7,1,14,55,0,4632,"Ch7",1840,7,"B","14:55-15:25",4,"00000007.DAT","uninfected","30",0,NA,2025-07-01 14:55:00,0.0233126202060078,0.0234559037697707,0.0255939855320712,0.0234559037697707,0
"B22","HS","uninfected","1",5,25,30,0.0477743401592363,2025,7,1,14,55,0,4632,"Ch7",1840,7,"B","14:55-15:25",4,"00000007.DAT","uninfected","30",0,NA,2025-07-01 14:55:00,0.0233126202060078,0.0234559037697707,0.0255939855320712,0.0234559037697707,0
"B22","HS","uninfected","1",6,30,30,0.0407139687063892,2025,7,1,14,55,0,4632,"Ch7",1840,7,"B","14:55-15:25",4,"00000007.DAT","uninfected","30",0,NA,2025-07-01 14:55:00,0.0233126202060078,0.0234559037697707,0.0255939855320712,0.0234559037697707,0
"B23","CM","uninfected","14",1,5,30,0.714169430363772,2025,7,15,13,50,0,4642,"Ch2",3700,2,"B","13:50-14:20",2,"00000020.DAT","uninfected","30,8",0,NA,2025-07-15 13:50:00,0.0164398987305357,0.0163508744296885,0.0187231977033995,0.0164398987305357,0.0375262097850337
"B23","CM","uninfected","14",2,10,30,0.797432434580943,2025,7,15,13,50,0,4642,"Ch2",3700,2,"B","13:50-14:20",2,"00000020.DAT","uninfected","30,8",0,NA,2025-07-15 13:50:00,0.0164398987305357,0.0163508744296885,0.0187231977033995,0.0164398987305357,0.0375262097850337
"B23","CM","uninfected","14",3,15,30,0.380300660210082,2025,7,15,13,50,0,4642,"Ch2",3700,2,"B","13:50-14:20",2,"00000020.DAT","uninfected","30,8",0,NA,2025-07-15 13:50:00,0.0164398987305357,0.0163508744296885,0.0187231977033995,0.0164398987305357,0.0375262097850337
"B23","CM","uninfected","14",4,20,30,0.0849257228124503,2025,7,15,13,50,0,4642,"Ch2",3700,2,"B","13:50-14:20",2,"00000020.DAT","uninfected","30,8",0,NA,2025-07-15 13:50:00,0.0164398987305357,0.0163508744296885,0.0187231977033995,0.0164398987305357,0.0375262097850337
"B23","CM","uninfected","14",5,25,30,0.160176797882894,2025,7,15,13,50,0,4642,"Ch2",3700,2,"B","13:50-14:20",2,"00000020.DAT","uninfected","30,8",0,NA,2025-07-15 13:50:00,0.0164398987305357,0.0163508744296885,0.0187231977033995,0.0164398987305357,0.0375262097850337
"B23","CM","uninfected","14",6,30,30,0.0608022471105609,2025,7,15,13,50,0,4642,"Ch2",3700,2,"B","13:50-14:20",2,"00000020.DAT","uninfected","30,8",0,NA,2025-07-15 13:50:00,0.0164398987305357,0.0163508744296885,0.0187231977033995,0.0164398987305357,0.0375262097850337
"B28","Control","uninfected","8",1,5,30,0.808858332054338,2025,7,11,12,35,0,5507,"Ch7",2361,7,"A","12:35-13:05",8,"00000014.DAT","uninfected","31,5",0,NA,2025-07-11 12:35:00,0.0205803144654915,0.0205803144654915,0.0314972263414389,0.0205803144654915,0
"B28","Control","uninfected","8",2,10,30,1.44473926953377,2025,7,11,12,35,0,5507,"Ch7",2361,7,"A","12:35-13:05",8,"00000014.DAT","uninfected","31,5",0,NA,2025-07-11 12:35:00,0.0205803144654915,0.0205803144654915,0.0314972263414389,0.0205803144654915,0
"B28","Control","uninfected","8",3,15,30,0.297254241450641,2025,7,11,12,35,0,5507,"Ch7",2361,7,"A","12:35-13:05",8,"00000014.DAT","uninfected","31,5",0,NA,2025-07-11 12:35:00,0.0205803144654915,0.0205803144654915,0.0314972263414389,0.0205803144654915,0
"B28","Control","uninfected","8",4,20,30,0.0387246759359618,2025,7,11,12,35,0,5507,"Ch7",2361,7,"A","12:35-13:05",8,"00000014.DAT","uninfected","31,5",0,NA,2025-07-11 12:35:00,0.0205803144654915,0.0205803144654915,0.0314972263414389,0.0205803144654915,0
"B28","Control","uninfected","8",5,25,30,0.248766722121331,2025,7,11,12,35,0,5507,"Ch7",2361,7,"A","12:35-13:05",8,"00000014.DAT","uninfected","31,5",0,NA,2025-07-11 12:35:00,0.0205803144654915,0.0205803144654915,0.0314972263414389,0.0205803144654915,0
"B28","Control","uninfected","8",6,30,30,0.0903735632517554,2025,7,11,12,35,0,5507,"Ch7",2361,7,"A","12:35-13:05",8,"00000014.DAT","uninfected","31,5",0,NA,2025-07-11 12:35:00,0.0205803144654915,0.0205803144654915,0.0314972263414389,0.0205803144654915,0
"B31","Control","uninfected","12",1,5,30,1.0034392828963,2025,7,15,11,0,0,5512,"Ch7",776,7,"A","11:00-11:30",8,"00000018.DAT","uninfected","30,2",0,NA,2025-07-15 11:00:00,0.0358979079308869,0.034790241449776,0.0378777009539285,0.0358979079308869,0.35876308000837
"B31","Control","uninfected","12",2,10,30,0.13033447731166,2025,7,15,11,0,0,5512,"Ch7",776,7,"A","11:00-11:30",8,"00000018.DAT","uninfected","30,2",0,NA,2025-07-15 11:00:00,0.0358979079308869,0.034790241449776,0.0378777009539285,0.0358979079308869,0.35876308000837
"B31","Control","uninfected","12",3,15,30,0.172270808745022,2025,7,15,11,0,0,5512,"Ch7",776,7,"A","11:00-11:30",8,"00000018.DAT","uninfected","30,2",0,NA,2025-07-15 11:00:00,0.0358979079308869,0.034790241449776,0.0378777009539285,0.0358979079308869,0.35876308000837
"B31","Control","uninfected","12",4,20,30,0.251194587445035,2025,7,15,11,0,0,5512,"Ch7",776,7,"A","11:00-11:30",8,"00000018.DAT","uninfected","30,2",0,NA,2025-07-15 11:00:00,0.0358979079308869,0.034790241449776,0.0378777009539285,0.0358979079308869,0.35876308000837
"B31","Control","uninfected","12",5,25,30,0.465571417577911,2025,7,15,11,0,0,5512,"Ch7",776,7,"A","11:00-11:30",8,"00000018.DAT","uninfected","30,2",0,NA,2025-07-15 11:00:00,0.0358979079308869,0.034790241449776,0.0378777009539285,0.0358979079308869,0.35876308000837
"B31","Control","uninfected","12",6,30,30,0.510945973799684,2025,7,15,11,0,0,5512,"Ch7",776,7,"A","11:00-11:30",8,"00000018.DAT","uninfected","30,2",0,NA,2025-07-15 11:00:00,0.0358979079308869,0.034790241449776,0.0378777009539285,0.0358979079308869,0.35876308000837
"B34","HT","uninfected","19",1,5,30,0.469901356239469,2025,7,17,13,55,0,5512,"Ch3",3147,3,"A","13:55-14:25",6,"00000025.DAT","uninfected","33,5",0,NA,2025-07-17 13:55:00,0.0178259066765246,0.0178281729817183,0.0190251712889303,0.0178281729817183,0
"B34","HT","uninfected","19",2,10,30,0.311411532509877,2025,7,17,13,55,0,5512,"Ch3",3147,3,"A","13:55-14:25",6,"00000025.DAT","uninfected","33,5",0,NA,2025-07-17 13:55:00,0.0178259066765246,0.0178281729817183,0.0190251712889303,0.0178281729817183,0
"B34","HT","uninfected","19",3,15,30,0.251508114436186,2025,7,17,13,55,0,5512,"Ch3",3147,3,"A","13:55-14:25",6,"00000025.DAT","uninfected","33,5",0,NA,2025-07-17 13:55:00,0.0178259066765246,0.0178281729817183,0.0190251712889303,0.0178281729817183,0
"B34","HT","uninfected","19",4,20,30,0.305505755099715,2025,7,17,13,55,0,5512,"Ch3",3147,3,"A","13:55-14:25",6,"00000025.DAT","uninfected","33,5",0,NA,2025-07-17 13:55:00,0.0178259066765246,0.0178281729817183,0.0190251712889303,0.0178281729817183,0
"B34","HT","uninfected","19",5,25,30,0.0237428090228389,2025,7,17,13,55,0,5512,"Ch3",3147,3,"A","13:55-14:25",6,"00000025.DAT","uninfected","33,5",0,NA,2025-07-17 13:55:00,0.0178259066765246,0.0178281729817183,0.0190251712889303,0.0178281729817183,0
"B34","HT","uninfected","19",6,30,30,0.0533435995585619,2025,7,17,13,55,0,5512,"Ch3",3147,3,"A","13:55-14:25",6,"00000025.DAT","uninfected","33,5",0,NA,2025-07-17 13:55:00,0.0178259066765246,0.0178281729817183,0.0190251712889303,0.0178281729817183,0
"B35","HS","uninfected","3",1,5,30,0.230313280125598,2025,7,3,10,50,0,4632,"Ch7",3089,7,"B","10:50-11:20",4,"00000009.DAT","uninfected","28,2",0,NA,2025-07-03 10:50:00,0.0179924807142638,0.0171086464745687,0.0180076943422645,0.0179924807142638,0.983078066755611
"B35","HS","uninfected","3",2,10,30,0.455161086546962,2025,7,3,10,50,0,4632,"Ch7",3089,7,"B","10:50-11:20",4,"00000009.DAT","uninfected","28,2",0,NA,2025-07-03 10:50:00,0.0179924807142638,0.0171086464745687,0.0180076943422645,0.0179924807142638,0.983078066755611
"B35","HS","uninfected","3",3,15,30,0.427959630236185,2025,7,3,10,50,0,4632,"Ch7",3089,7,"B","10:50-11:20",4,"00000009.DAT","uninfected","28,2",0,NA,2025-07-03 10:50:00,0.0179924807142638,0.0171086464745687,0.0180076943422645,0.0179924807142638,0.983078066755611
"B35","HS","uninfected","3",4,20,30,0.123210523702499,2025,7,3,10,50,0,4632,"Ch7",3089,7,"B","10:50-11:20",4,"00000009.DAT","uninfected","28,2",0,NA,2025-07-03 10:50:00,0.0179924807142638,0.0171086464745687,0.0180076943422645,0.0179924807142638,0.983078066755611
"B35","HS","uninfected","3",5,25,30,0.119385097283529,2025,7,3,10,50,0,4632,"Ch7",3089,7,"B","10:50-11:20",4,"00000009.DAT","uninfected","28,2",0,NA,2025-07-03 10:50:00,0.0179924807142638,0.0171086464745687,0.0180076943422645,0.0179924807142638,0.983078066755611
"B35","HS","uninfected","3",6,30,30,0.118697956497885,2025,7,3,10,50,0,4632,"Ch7",3089,7,"B","10:50-11:20",4,"00000009.DAT","uninfected","28,2",0,NA,2025-07-03 10:50:00,0.0179924807142638,0.0171086464745687,0.0180076943422645,0.0179924807142638,0.983078066755611
"B37","HT","uninfected","3",1,5,30,0.164222118456557,2025,7,3,10,50,0,5503,"Ch3",2255,3,"A","10:50-11:20",6,"00000009.DAT","uninfected","32",0,NA,2025-07-03 10:50:00,0.0210584657571331,0.0182137583755753,0.0238909358200467,0.0210584657571331,0.501077764326007
"B37","HT","uninfected","3",2,10,30,0.309907992298881,2025,7,3,10,50,0,5503,"Ch3",2255,3,"A","10:50-11:20",6,"00000009.DAT","uninfected","32",0,NA,2025-07-03 10:50:00,0.0210584657571331,0.0182137583755753,0.0238909358200467,0.0210584657571331,0.501077764326007
"B37","HT","uninfected","3",3,15,30,0.473297549686449,2025,7,3,10,50,0,5503,"Ch3",2255,3,"A","10:50-11:20",6,"00000009.DAT","uninfected","32",0,NA,2025-07-03 10:50:00,0.0210584657571331,0.0182137583755753,0.0238909358200467,0.0210584657571331,0.501077764326007
"B37","HT","uninfected","3",4,20,30,0.201787497092557,2025,7,3,10,50,0,5503,"Ch3",2255,3,"A","10:50-11:20",6,"00000009.DAT","uninfected","32",0,NA,2025-07-03 10:50:00,0.0210584657571331,0.0182137583755753,0.0238909358200467,0.0210584657571331,0.501077764326007
"B37","HT","uninfected","3",5,25,30,0.746549218842366,2025,7,3,10,50,0,5503,"Ch3",2255,3,"A","10:50-11:20",6,"00000009.DAT","uninfected","32",0,NA,2025-07-03 10:50:00,0.0210584657571331,0.0182137583755753,0.0238909358200467,0.0210584657571331,0.501077764326007
"B37","HT","uninfected","3",6,30,30,0.637587662202317,2025,7,3,10,50,0,5503,"Ch3",2255,3,"A","10:50-11:20",6,"00000009.DAT","uninfected","32",0,NA,2025-07-03 10:50:00,0.0210584657571331,0.0182137583755753,0.0238909358200467,0.0210584657571331,0.501077764326007
"B38","Control","uninfected","13",1,5,30,0.519191967677621,2025,7,15,12,25,0,5512,"Ch7",1991,7,"A","12:25-12:55",8,"00000019.DAT","uninfected","30,9",0,NA,2025-07-15 12:25:00,0.0224111617451764,0.0228170501643849,0.0299020944231305,0.0228170501643849,0
"B38","Control","uninfected","13",2,10,30,0.409054832391412,2025,7,15,12,25,0,5512,"Ch7",1991,7,"A","12:25-12:55",8,"00000019.DAT","uninfected","30,9",0,NA,2025-07-15 12:25:00,0.0224111617451764,0.0228170501643849,0.0299020944231305,0.0228170501643849,0
"B38","Control","uninfected","13",3,15,30,0.119227574950434,2025,7,15,12,25,0,5512,"Ch7",1991,7,"A","12:25-12:55",8,"00000019.DAT","uninfected","30,9",0,NA,2025-07-15 12:25:00,0.0224111617451764,0.0228170501643849,0.0299020944231305,0.0228170501643849,0
"B38","Control","uninfected","13",4,20,30,0.0429398665243795,2025,7,15,12,25,0,5512,"Ch7",1991,7,"A","12:25-12:55",8,"00000019.DAT","uninfected","30,9",0,NA,2025-07-15 12:25:00,0.0224111617451764,0.0228170501643849,0.0299020944231305,0.0228170501643849,0
"B38","Control","uninfected","13",5,25,30,0.0658199749063097,2025,7,15,12,25,0,5512,"Ch7",1991,7,"A","12:25-12:55",8,"00000019.DAT","uninfected","30,9",0,NA,2025-07-15 12:25:00,0.0224111617451764,0.0228170501643849,0.0299020944231305,0.0228170501643849,0
"B38","Control","uninfected","13",6,30,30,0.0399043192206312,2025,7,15,12,25,0,5512,"Ch7",1991,7,"A","12:25-12:55",8,"00000019.DAT","uninfected","30,9",0,NA,2025-07-15 12:25:00,0.0224111617451764,0.0228170501643849,0.0299020944231305,0.0228170501643849,0
"B39","Control","uninfected","1",1,5,30,0.643565482704466,2025,7,1,14,55,0,5503,"Ch7",2698,7,"A","14:55-15:25",8,"00000007.DAT","uninfected","31,9",0,NA,2025-07-01 14:55:00,0.019252140716413,0.019252140716413,0.0254873665268947,0.019252140716413,0
"B39","Control","uninfected","1",2,10,30,1.5862622898553,2025,7,1,14,55,0,5503,"Ch7",2698,7,"A","14:55-15:25",8,"00000007.DAT","uninfected","31,9",0,NA,2025-07-01 14:55:00,0.019252140716413,0.019252140716413,0.0254873665268947,0.019252140716413,0
"B39","Control","uninfected","1",3,15,30,0.0656471464359859,2025,7,1,14,55,0,5503,"Ch7",2698,7,"A","14:55-15:25",8,"00000007.DAT","uninfected","31,9",0,NA,2025-07-01 14:55:00,0.019252140716413,0.019252140716413,0.0254873665268947,0.019252140716413,0
"B39","Control","uninfected","1",4,20,30,0.108076467561482,2025,7,1,14,55,0,5503,"Ch7",2698,7,"A","14:55-15:25",8,"00000007.DAT","uninfected","31,9",0,NA,2025-07-01 14:55:00,0.019252140716413,0.019252140716413,0.0254873665268947,0.019252140716413,0
"B39","Control","uninfected","1",5,25,30,0.0790314186601601,2025,7,1,14,55,0,5503,"Ch7",2698,7,"A","14:55-15:25",8,"00000007.DAT","uninfected","31,9",0,NA,2025-07-01 14:55:00,0.019252140716413,0.019252140716413,0.0254873665268947,0.019252140716413,0
